t,agent_id,y_t_x,y_t_y,nu_t,kappa_i
523,14,-54.89,-62.94,0.20,Pedestrian
523,15,-105.63,22.86,0.00,Pedestrian
523,16,140.84,22.13,0.00,Pedestrian
523,17,76.08,62.49,0.00,Pedestrian
523,18,-62.68,-137.54,0.00,Pedestrian
524,0,145.14,35.39,0.00,Vehicle
524,1,146.51,-138.69,0.02,Vehicle
524,2,-9.54,-96.85,0.00,Vehicle
524,3,11.67,-133.54,0.25,Vehicle
524,4,-97.80,-11.85,1.32,Vehicle
524,5,56.41,-136.91,0.00,Vehicle
524,6,-146.49,-138.95,0.00,Vehicle
524,7,-137.59,-1.10,0.38,Vehicle
524,8,-62.72,-130.33,0.00,Pedestrian
524,9,-117.66,-95.81,0.00,Pedestrian
524,10,95.80,-86.71,0.00,Pedestrian
524,11,132.76,143.33,0.00,Pedestrian
524,12,15.64,123.13,0.00,Pedestrian
524,13,15.64,133.91,0.00,Pedestrian
524,14,-54.98,-63.02,0.39,Pedestrian
524,15,-105.63,22.98,0.00,Pedestrian
524,16,140.84,22.25,0.00,Pedestrian
524,17,76.20,62.49,0.00,Pedestrian
524,18,-62.73,-137.55,0.00,Pedestrian
525,0,145.14,35.39,0.00,Vehicle
525,1,146.51,-138.69,0.03,Vehicle
525,2,-9.54,-96.85,0.01,Vehicle
525,3,11.67,-133.55,0.19,Vehicle
525,4,-97.80,-11.84,1.49,Vehicle
525,5,56.41,-136.91,0.00,Vehicle
525,6,-146.49,-138.95,0.00,Vehicle
525,7,-137.59,-1.11,0.39,Vehicle
525,8,-62.61,-130.33,0.00,Pedestrian
525,9,-117.66,-95.81,0.00,Pedestrian
525,10,95.80,-86.71,0.00,Pedestrian
525,11,132.76,143.33,0.00,Pedestrian
525,12,15.53,123.13,0.00,Pedestrian
525,13,15.53,133.91,0.00,Pedestrian
525,14,-54.98,-63.02,0.59,Pedestrian
525,15,-105.63,22.98,0.00,Pedestrian
525,16,140.84,22.25,0.00,Pedestrian
525,17,76.20,62.49,0.00,Pedestrian
525,18,-62.61,-137.55,0.00,Pedestrian
526,0,145.14,35.39,0.00,Vehicle
526,1,146.51,-138.69,0.02,Vehicle
526,2,-9.54,-96.85,0.00,Vehicle
526,3,11.67,-133.55,0.15,Vehicle
526,4,-97.81,-11.84,1.00,Vehicle
526,5,56.41,-136.91,0.00,Vehicle
526,6,-146.49,-138.95,0.00,Vehicle
526,7,-137.59,-1.12,0.41,Vehicle
526,8,-62.59,-130.33,0.00,Pedestrian
526,9,-117.66,-95.81,0.00,Pedestrian
526,10,95.80,-86.71,0.00,Pedestrian
526,11,132.76,143.33,0.00,Pedestrian
526,12,15.51,123.13,0.00,Pedestrian
526,13,15.51,133.91,0.00,Pedestrian
526,14,-54.98,-63.02,0.79,Pedestrian
526,15,-105.63,22.98,0.00,Pedestrian
526,16,140.84,22.25,0.00,Pedestrian
526,17,76.20,62.49,0.00,Pedestrian
526,18,-62.59,-137.55,0.00,Pedestrian
527,0,145.14,35.39,0.00,Vehicle
527,1,146.51,-138.69,0.01,Vehicle
527,2,-9.54,-96.85,0.00,Vehicle
527,3,11.67,-133.55,0.10,Vehicle
527,4,-97.82,-11.84,1.13,Vehicle
527,5,56.41,-136.91,0.00,Vehicle
527,6,-146.49,-138.95,0.00,Vehicle
527,7,-137.59,-1.13,0.43,Vehicle
527,8,-62.58,-130.33,0.00,Pedestrian
527,9,-117.66,-95.81,0.00,Pedestrian
527,10,95.80,-86.71,0.00,Pedestrian
527,11,132.76,143.33,0.00,Pedestrian
527,12,15.50,123.13,0.00,Pedestrian
527,13,15.50,133.91,0.00,Pedestrian
527,14,-54.98,-63.02,0.98,Pedestrian
527,15,-105.63,22.98,0.00,Pedestrian
527,16,140.84,22.25,0.00,Pedestrian
527,17,76.20,62.49,0.00,Pedestrian
527,18,-62.58,-137.55,0.00,Pedestrian
528,0,145.15,36.03,0.00,Vehicle
528,1,146.51,-138.69,0.02,Vehicle
528,2,-9.54,-96.85,0.00,Vehicle
528,3,11.76,-133.31,0.05,Vehicle
528,4,-97.50,-11.84,1.20,Vehicle
528,5,56.41,-136.53,0.00,Vehicle
528,6,-146.49,-138.95,0.00,Vehicle
528,7,-137.59,-0.89,0.45,Vehicle
528,8,-62.77,-130.36,0.00,Pedestrian
528,9,-117.86,-95.81,0.00,Pedestrian
528,10,95.81,-86.51,0.00,Pedestrian
528,11,132.57,143.33,0.00,Pedestrian
528,12,15.69,123.16,0.00,Pedestrian
528,13,15.69,133.92,0.00,Pedestrian
528,14,-55.12,-63.15,1.18,Pedestrian
528,15,-105.63,23.17,0.00,Pedestrian
528,16,140.85,22.45,0.00,Pedestrian
528,17,76.39,62.48,0.00,Pedestrian
528,18,-62.78,-137.56,0.00,Pedestrian
529,0,145.15,36.03,0.00,Vehicle
529,1,146.51,-138.69,0.06,Vehicle
529,2,-9.53,-96.85,0.15,Vehicle
529,3,11.76,-133.31,0.08,Vehicle
529,4,-97.51,-11.84,0.46,Vehicle
529,5,56.41,-136.53,0.00,Vehicle
529,6,-146.49,-138.95,0.00,Vehicle
529,7,-137.59,-0.90,0.46,Vehicle
529,8,-62.62,-130.36,0.00,Pedestrian
529,9,-117.86,-95.81,0.00,Pedestrian
529,10,95.81,-86.51,0.00,Pedestrian
529,11,132.57,143.33,0.00,Pedestrian
529,12,15.54,123.16,0.00,Pedestrian
529,13,15.54,133.92,0.00,Pedestrian
529,14,-55.12,-63.15,1.37,Pedestrian
529,15,-105.63,23.17,0.00,Pedestrian
529,16,140.85,22.45,0.00,Pedestrian
529,17,76.39,62.48,0.00,Pedestrian
529,18,-62.62,-137.56,0.00,Pedestrian
530,0,145.15,36.03,0.00,Vehicle
530,1,146.51,-138.69,0.01,Vehicle
530,2,-9.53,-96.85,0.02,Vehicle
530,3,11.76,-133.31,0.08,Vehicle
530,4,-97.51,-11.84,0.20,Vehicle
530,5,56.41,-136.53,0.00,Vehicle
530,6,-146.49,-138.95,0.00,Vehicle
530,7,-137.59,-0.92,0.47,Vehicle
530,8,-62.59,-130.36,0.00,Pedestrian
530,9,-117.86,-95.81,0.00,Pedestrian
530,10,95.81,-86.51,0.00,Pedestrian
530,11,132.57,143.33,0.00,Pedestrian
530,12,15.51,123.16,0.00,Pedestrian
530,13,15.51,133.92,0.00,Pedestrian
530,14,-55.12,-63.15,1.57,Pedestrian
530,15,-105.63,23.17,0.00,Pedestrian
530,16,140.85,22.45,0.00,Pedestrian
530,17,76.39,62.48,0.00,Pedestrian
530,18,-62.59,-137.56,0.00,Pedestrian
531,0,145.15,36.03,0.00,Vehicle
531,1,146.51,-138.69,0.00,Vehicle
531,2,-9.53,-96.85,0.01,Vehicle
531,3,11.76,-133.31,0.13,Vehicle
531,4,-97.51,-11.84,0.06,Vehicle
531,5,56.41,-136.53,0.00,Vehicle
531,6,-146.49,-138.95,0.00,Vehicle
531,7,-137.59,-0.93,0.48,Vehicle
531,8,-62.58,-130.36,0.00,Pedestrian
531,9,-117.86,-95.81,0.00,Pedestrian
531,10,95.81,-86.51,0.00,Pedestrian
531,11,132.57,143.33,0.00,Pedestrian
531,12,15.50,123.16,0.00,Pedestrian
531,13,15.50,133.92,0.00,Pedestrian
531,14,-55.12,-63.15,1.77,Pedestrian
531,15,-105.63,23.17,0.00,Pedestrian
531,16,140.85,22.45,0.00,Pedestrian
531,17,76.39,62.48,0.00,Pedestrian
531,18,-62.58,-137.56,0.00,Pedestrian
532,0,145.17,37.00,0.00,Vehicle
532,1,146.51,-138.69,0.01,Vehicle
532,2,-9.53,-96.85,0.02,Vehicle
532,3,11.89,-132.94,0.19,Vehicle
532,4,-96.94,-11.84,0.03,Vehicle
532,5,56.39,-135.91,0.00,Vehicle
532,6,-146.49,-138.95,0.00,Vehicle
532,7,-137.59,-0.94,0.49,Vehicle
532,8,-62.87,-130.41,0.00,Pedestrian
532,9,-118.15,-95.81,0.00,Pedestrian
532,10,95.81,-86.22,0.00,Pedestrian
532,11,132.27,143.33,0.00,Pedestrian
532,12,15.79,123.20,0.00,Pedestrian
532,13,15.79,133.94,0.00,Pedestrian
532,14,-55.34,-63.34,1.96,Pedestrian
532,15,-105.63,23.47,0.00,Pedestrian
532,16,140.85,22.74,0.00,Pedestrian
532,17,76.69,62.48,0.00,Pedestrian
532,18,-62.88,-137.58,0.00,Pedestrian
533,0,145.17,37.00,0.00,Vehicle
533,1,146.50,-138.69,0.04,Vehicle
533,2,-9.45,-96.85,1.21,Vehicle
533,3,11.88,-132.93,0.30,Vehicle
533,4,-96.95,-11.83,0.39,Vehicle
533,5,56.39,-135.91,0.00,Vehicle
533,6,-146.49,-138.95,0.00,Vehicle
533,7,-137.59,-0.95,0.50,Vehicle
533,8,-62.67,-130.41,0.00,Pedestrian
533,9,-118.15,-95.81,0.00,Pedestrian
533,10,95.81,-86.22,0.00,Pedestrian
533,11,132.27,143.33,0.00,Pedestrian
533,12,15.59,123.20,0.00,Pedestrian
533,13,15.59,133.94,0.00,Pedestrian
533,14,-55.34,-63.34,0.00,Pedestrian
533,15,-105.63,23.47,0.00,Pedestrian
533,16,140.85,22.74,0.00,Pedestrian
533,17,76.69,62.48,0.00,Pedestrian
533,18,-62.68,-137.58,0.00,Pedestrian
534,0,145.18,37.37,0.00,Vehicle
534,1,146.50,-138.69,0.01,Vehicle
534,2,-9.43,-96.86,1.09,Vehicle
534,3,11.93,-132.79,0.22,Vehicle
534,4,-96.72,-11.82,0.37,Vehicle
534,5,56.39,-135.67,0.00,Vehicle
534,6,-146.49,-138.95,0.00,Vehicle
534,7,-137.59,-0.83,0.51,Vehicle
534,8,-62.71,-130.42,0.00,Pedestrian
534,9,-118.26,-95.81,0.00,Pedestrian
534,10,95.81,-86.11,0.00,Pedestrian
534,11,132.16,143.33,0.00,Pedestrian
534,12,15.63,123.22,0.00,Pedestrian
534,13,15.63,133.95,0.00,Pedestrian
534,14,-55.43,-63.41,0.00,Pedestrian
534,15,-105.63,23.58,0.00,Pedestrian
534,16,140.85,22.85,0.00,Pedestrian
534,17,76.80,62.48,0.00,Pedestrian
534,18,-62.71,-137.58,0.00,Pedestrian
535,0,145.18,37.37,0.00,Vehicle
535,1,146.50,-138.69,0.02,Vehicle
535,2,-9.40,-96.86,1.09,Vehicle
535,3,11.93,-132.79,0.10,Vehicle
535,4,-96.73,-11.81,0.34,Vehicle
535,5,56.39,-135.67,0.00,Vehicle
535,6,-146.49,-138.95,0.00,Vehicle
535,7,-137.59,-0.84,0.52,Vehicle
535,8,-62.61,-130.42,0.00,Pedestrian
535,9,-118.26,-95.81,0.00,Pedestrian
535,10,95.81,-86.11,0.00,Pedestrian
535,11,132.16,143.33,0.00,Pedestrian
535,12,15.53,123.22,0.00,Pedestrian
535,13,15.53,133.95,0.00,Pedestrian
535,14,-55.43,-63.41,0.00,Pedestrian
535,15,-105.63,23.58,0.00,Pedestrian
535,16,140.85,22.85,0.00,Pedestrian
535,17,76.80,62.48,0.00,Pedestrian
535,18,-62.61,-137.58,0.00,Pedestrian
536,0,145.18,37.37,0.00,Vehicle
536,1,146.50,-138.69,0.02,Vehicle
536,2,-9.38,-96.87,1.06,Vehicle
536,3,11.93,-132.79,0.04,Vehicle
536,4,-96.73,-11.81,0.07,Vehicle
536,5,56.39,-135.67,0.00,Vehicle
536,6,-146.49,-138.95,0.00,Vehicle
536,7,-137.59,-0.85,0.53,Vehicle
536,8,-62.59,-130.42,0.00,Pedestrian
536,9,-118.26,-95.81,0.00,Pedestrian
536,10,95.81,-86.11,0.00,Pedestrian
536,11,132.16,143.33,0.00,Pedestrian
536,12,15.51,123.22,0.00,Pedestrian
536,13,15.51,133.95,0.00,Pedestrian
536,14,-55.43,-63.41,0.00,Pedestrian
536,15,-105.63,23.58,0.00,Pedestrian
536,16,140.85,22.85,0.00,Pedestrian
536,17,76.80,62.48,0.00,Pedestrian
536,18,-62.59,-137.58,0.00,Pedestrian
537,0,145.18,37.37,0.00,Vehicle
537,1,146.50,-138.69,0.01,Vehicle
537,2,-9.37,-96.88,0.82,Vehicle
537,3,11.93,-132.79,0.00,Vehicle
537,4,-96.73,-11.81,0.03,Vehicle
537,5,56.39,-135.67,0.00,Vehicle
537,6,-146.49,-138.95,0.00,Vehicle
537,7,-137.59,-0.87,0.57,Vehicle
537,8,-62.58,-130.42,0.00,Pedestrian
537,9,-118.26,-95.81,0.00,Pedestrian
537,10,95.81,-86.11,0.00,Pedestrian
537,11,132.16,143.33,0.00,Pedestrian
537,12,15.50,123.22,0.00,Pedestrian
537,13,15.50,133.95,0.00,Pedestrian
537,14,-55.43,-63.41,0.00,Pedestrian
537,15,-105.63,23.58,0.00,Pedestrian
537,16,140.85,22.85,0.00,Pedestrian
537,17,76.80,62.48,0.00,Pedestrian
537,18,-62.58,-137.58,0.00,Pedestrian
538,0,145.19,38.07,0.00,Vehicle
538,1,146.50,-138.69,0.02,Vehicle
538,2,-9.36,-96.89,0.65,Vehicle
538,3,12.02,-132.52,0.04,Vehicle
538,4,-96.27,-11.81,0.03,Vehicle
538,5,56.38,-135.18,0.00,Vehicle
538,6,-146.49,-138.95,0.00,Vehicle
538,7,-137.59,-0.61,0.36,Vehicle
538,8,-62.79,-130.45,0.00,Pedestrian
538,9,-118.47,-95.81,0.00,Pedestrian
538,10,95.81,-85.90,0.00,Pedestrian
538,11,131.95,143.33,0.00,Pedestrian
538,12,15.71,123.25,0.00,Pedestrian
538,13,15.71,133.96,0.00,Pedestrian
538,14,-55.58,-63.56,0.00,Pedestrian
538,15,-105.63,23.79,0.00,Pedestrian
538,16,140.85,23.06,0.00,Pedestrian
538,17,77.01,62.48,0.00,Pedestrian
538,18,-62.79,-137.60,0.00,Pedestrian
539,0,145.19,38.07,0.00,Vehicle
539,1,146.50,-138.69,0.05,Vehicle
539,2,-9.36,-96.89,0.29,Vehicle
539,3,12.02,-132.52,0.08,Vehicle
539,4,-96.27,-11.81,0.13,Vehicle
539,5,56.38,-135.18,0.00,Vehicle
539,6,-146.49,-138.95,0.00,Vehicle
539,7,-137.59,-0.61,0.28,Vehicle
539,8,-62.62,-130.45,0.00,Pedestrian
539,9,-118.47,-95.81,0.00,Pedestrian
539,10,95.81,-85.90,0.00,Pedestrian
539,11,131.95,143.33,0.00,Pedestrian
539,12,15.54,123.25,0.00,Pedestrian
539,13,15.54,133.96,0.00,Pedestrian
539,14,-55.58,-63.56,0.00,Pedestrian
539,15,-105.63,23.79,0.00,Pedestrian
539,16,140.85,23.06,0.00,Pedestrian
539,17,77.01,62.48,0.00,Pedestrian
539,18,-62.63,-137.60,0.00,Pedestrian
540,0,145.19,38.07,0.00,Vehicle
540,1,146.50,-138.69,0.02,Vehicle
540,2,-9.36,-96.90,0.12,Vehicle
540,3,12.02,-132.52,0.02,Vehicle
540,4,-96.27,-11.80,0.08,Vehicle
540,5,56.38,-135.18,0.00,Vehicle
540,6,-146.49,-138.95,0.00,Vehicle
540,7,-137.59,-0.62,0.32,Vehicle
540,8,-62.59,-130.45,0.00,Pedestrian
540,9,-118.47,-95.81,0.00,Pedestrian
540,10,95.81,-85.90,0.00,Pedestrian
540,11,131.95,143.33,0.00,Pedestrian
540,12,15.51,123.25,0.00,Pedestrian
540,13,15.51,133.96,0.00,Pedestrian
540,14,-55.58,-63.56,0.00,Pedestrian
540,15,-105.63,23.79,0.00,Pedestrian
540,16,140.85,23.06,0.00,Pedestrian
540,17,77.01,62.48,0.00,Pedestrian
540,18,-62.59,-137.60,0.00,Pedestrian
541,0,145.19,38.07,0.00,Vehicle
541,1,146.50,-138.69,0.01,Vehicle
541,2,-9.36,-96.90,0.06,Vehicle
541,3,12.02,-132.52,0.01,Vehicle
541,4,-96.27,-11.80,0.05,Vehicle
541,5,56.38,-135.18,0.00,Vehicle
541,6,-146.49,-138.95,0.00,Vehicle
541,7,-137.59,-0.62,0.26,Vehicle
541,8,-62.58,-130.45,0.00,Pedestrian
541,9,-118.47,-95.81,0.00,Pedestrian
541,10,95.81,-85.90,0.00,Pedestrian
541,11,131.95,143.33,0.00,Pedestrian
541,12,15.50,123.25,0.00,Pedestrian
541,13,15.50,133.96,0.00,Pedestrian
541,14,-55.58,-63.56,0.00,Pedestrian
541,15,-105.63,23.79,0.00,Pedestrian
541,16,140.85,23.06,0.00,Pedestrian
541,17,77.01,62.48,0.00,Pedestrian
541,18,-62.58,-137.60,0.00,Pedestrian
542,0,145.19,38.07,0.00,Vehicle
542,1,146.50,-138.69,0.01,Vehicle
542,2,-9.36,-96.90,0.00,Vehicle
542,3,12.02,-132.52,0.00,Vehicle
542,4,-96.27,-11.80,0.05,Vehicle
542,5,56.38,-135.18,0.00,Vehicle
542,6,-146.49,-138.95,0.00,Vehicle
542,7,-137.59,-0.63,0.19,Vehicle
542,8,-62.58,-130.45,0.00,Pedestrian
542,9,-118.47,-95.81,0.00,Pedestrian
542,10,95.81,-85.90,0.00,Pedestrian
542,11,131.95,143.33,0.00,Pedestrian
542,12,15.50,123.25,0.00,Pedestrian
542,13,15.50,133.96,0.00,Pedestrian
542,14,-55.58,-63.56,0.00,Pedestrian
542,15,-105.63,23.79,0.00,Pedestrian
542,16,140.85,23.06,0.00,Pedestrian
542,17,77.01,62.48,0.00,Pedestrian
542,18,-62.58,-137.60,0.00,Pedestrian
543,0,145.21,39.07,0.00,Vehicle
543,1,146.50,-138.69,0.01,Vehicle
543,2,-9.36,-96.90,0.06,Vehicle
543,3,12.16,-132.14,0.00,Vehicle
543,4,-95.55,-11.81,0.05,Vehicle
543,5,56.36,-134.42,0.00,Vehicle
543,6,-146.49,-138.95,0.00,Vehicle
543,7,-137.59,-0.26,0.19,Vehicle
543,8,-62.88,-130.50,0.00,Pedestrian
543,9,-118.78,-95.81,0.00,Pedestrian
543,10,95.81,-85.59,0.00,Pedestrian
543,11,131.65,143.33,0.00,Pedestrian
543,12,15.80,123.30,0.00,Pedestrian
543,13,15.80,133.99,0.00,Pedestrian
543,14,-55.81,-63.76,0.00,Pedestrian
543,15,-105.63,24.09,0.00,Pedestrian
543,16,140.86,23.37,0.00,Pedestrian
543,17,77.31,62.48,0.00,Pedestrian
543,18,-62.89,-137.62,0.00,Pedestrian
544,0,145.21,39.07,0.00,Vehicle
544,1,146.50,-138.69,0.02,Vehicle
544,2,-9.36,-96.90,0.15,Vehicle
544,3,12.15,-132.14,0.09,Vehicle
544,4,-95.55,-11.80,0.07,Vehicle
544,5,56.36,-134.42,0.00,Vehicle
544,6,-146.49,-138.95,0.00,Vehicle
544,7,-137.59,-0.26,0.19,Vehicle
544,8,-62.68,-130.50,0.00,Pedestrian
544,9,-118.78,-95.81,0.00,Pedestrian
544,10,95.81,-85.59,0.00,Pedestrian
544,11,131.65,143.33,0.00,Pedestrian
544,12,15.60,123.30,0.00,Pedestrian
544,13,15.60,133.99,0.00,Pedestrian
544,14,-55.81,-63.76,0.00,Pedestrian
544,15,-105.63,24.09,0.00,Pedestrian
544,16,140.86,23.37,0.00,Pedestrian
544,17,77.31,62.48,0.00,Pedestrian
544,18,-62.69,-137.62,0.00,Pedestrian
545,0,145.21,39.07,0.00,Vehicle
545,1,146.50,-138.69,0.02,Vehicle
545,2,-9.36,-96.90,0.04,Vehicle
545,3,12.15,-132.14,0.05,Vehicle
545,4,-95.55,-11.80,0.08,Vehicle
545,5,56.36,-134.42,0.00,Vehicle
545,6,-146.49,-138.95,0.00,Vehicle
545,7,-137.59,-0.26,0.17,Vehicle
545,8,-62.60,-130.50,0.00,Pedestrian
545,9,-118.78,-95.81,0.00,Pedestrian
545,10,95.81,-85.59,0.00,Pedestrian
545,11,131.65,143.33,0.00,Pedestrian
545,12,15.52,123.30,0.00,Pedestrian
545,13,15.52,133.99,0.00,Pedestrian
545,14,-55.81,-63.76,0.00,Pedestrian
545,15,-105.63,24.09,0.00,Pedestrian
545,16,140.86,23.37,0.00,Pedestrian
545,17,77.31,62.48,0.00,Pedestrian
545,18,-62.60,-137.62,0.00,Pedestrian
546,0,145.23,39.79,0.00,Vehicle
546,1,146.50,-138.69,0.01,Vehicle
546,2,-9.36,-96.89,0.02,Vehicle
546,3,12.25,-131.87,0.01,Vehicle
546,4,-95.03,-11.80,0.06,Vehicle
546,5,56.35,-133.87,0.00,Vehicle
546,6,-146.49,-138.95,0.00,Vehicle
546,7,-137.59,0.00,0.16,Vehicle
546,8,-62.80,-130.53,0.00,Pedestrian
546,9,-118.99,-95.81,0.00,Pedestrian
546,10,95.81,-85.38,0.00,Pedestrian
546,11,131.43,143.33,0.00,Pedestrian
546,12,15.72,123.33,0.00,Pedestrian
546,13,15.72,134.00,0.00,Pedestrian
546,14,-55.97,-63.90,0.00,Pedestrian
546,15,-105.63,24.31,0.00,Pedestrian
546,16,140.86,23.58,0.00,Pedestrian
546,17,77.53,62.48,0.00,Pedestrian
546,18,-62.80,-137.63,0.00,Pedestrian
547,0,145.23,39.79,0.00,Vehicle
547,1,146.50,-138.69,0.06,Vehicle
547,2,-9.36,-96.89,0.00,Vehicle
547,3,12.25,-131.87,0.08,Vehicle
547,4,-95.03,-11.80,0.04,Vehicle
547,5,56.35,-133.87,0.00,Vehicle
547,6,-146.49,-138.95,0.00,Vehicle
547,7,-137.59,-0.01,0.14,Vehicle
547,8,-62.63,-130.53,0.00,Pedestrian
547,9,-118.99,-95.81,0.00,Pedestrian
547,10,95.81,-85.38,0.00,Pedestrian
547,11,131.43,143.33,0.00,Pedestrian
547,12,15.54,123.33,0.00,Pedestrian
547,13,15.54,134.00,0.00,Pedestrian
547,14,-55.97,-63.90,0.00,Pedestrian
547,15,-105.63,24.31,0.00,Pedestrian
547,16,140.86,23.58,0.00,Pedestrian
547,17,77.53,62.48,0.00,Pedestrian
547,18,-62.63,-137.63,0.00,Pedestrian
548,0,145.23,40.17,0.00,Vehicle
548,1,146.50,-138.69,0.02,Vehicle
548,2,-9.36,-96.89,0.00,Vehicle
548,3,12.30,-131.72,0.03,Vehicle
548,4,-94.74,-11.80,0.03,Vehicle
548,5,56.35,-133.57,0.00,Vehicle
548,6,-146.49,-138.95,0.00,Vehicle
548,7,-137.59,0.14,0.11,Vehicle
548,8,-62.71,-130.55,0.00,Pedestrian
548,9,-119.11,-95.81,0.00,Pedestrian
548,10,95.81,-85.26,0.00,Pedestrian
548,11,131.32,143.33,0.00,Pedestrian
548,12,15.62,123.34,0.00,Pedestrian
548,13,15.62,134.01,0.00,Pedestrian
548,14,-56.06,-63.98,0.00,Pedestrian
548,15,-105.62,24.42,0.00,Pedestrian
548,16,140.86,23.70,0.00,Pedestrian
548,17,77.64,62.48,0.00,Pedestrian
548,18,-62.71,-137.64,0.00,Pedestrian
549,0,145.23,40.17,0.00,Vehicle
549,1,146.50,-138.69,0.02,Vehicle
549,2,-9.36,-96.90,0.01,Vehicle
549,3,12.30,-131.72,0.05,Vehicle
549,4,-94.74,-11.80,0.03,Vehicle
549,5,56.35,-133.57,0.00,Vehicle
549,6,-146.49,-138.95,0.00,Vehicle
549,7,-137.59,0.13,0.08,Vehicle
549,8,-62.61,-130.55,0.00,Pedestrian
549,9,-119.11,-95.81,0.00,Pedestrian
549,10,95.81,-85.26,0.00,Pedestrian
549,11,131.32,143.33,0.00,Pedestrian
549,12,15.52,123.34,0.00,Pedestrian
549,13,15.52,134.01,0.00,Pedestrian
549,14,-56.06,-63.98,0.00,Pedestrian
549,15,-105.62,24.42,0.00,Pedestrian
549,16,140.86,23.70,0.00,Pedestrian
549,17,77.64,62.48,0.00,Pedestrian
549,18,-62.61,-137.64,0.00,Pedestrian
550,0,145.23,40.17,0.00,Vehicle
550,1,146.51,-138.69,0.01,Vehicle
550,2,-9.36,-96.89,0.00,Vehicle
550,3,12.30,-131.72,0.01,Vehicle
550,4,-94.74,-11.80,0.02,Vehicle
550,5,56.35,-133.57,0.00,Vehicle
550,6,-146.49,-138.95,0.00,Vehicle
550,7,-137.59,0.13,0.04,Vehicle
550,8,-62.59,-130.55,0.00,Pedestrian
550,9,-119.11,-95.81,0.00,Pedestrian
550,10,95.81,-85.26,0.00,Pedestrian
550,11,131.32,143.33,0.00,Pedestrian
550,12,15.51,123.34,0.00,Pedestrian
550,13,15.51,134.01,0.00,Pedestrian
550,14,-56.06,-63.98,0.00,Pedestrian
550,15,-105.62,24.42,0.00,Pedestrian
550,16,140.86,23.70,0.00,Pedestrian
550,17,77.64,62.48,0.00,Pedestrian
550,18,-62.59,-137.64,0.00,Pedestrian
551,0,145.23,40.17,0.00,Vehicle
551,1,146.51,-138.69,0.01,Vehicle
551,2,-9.36,-96.89,0.00,Vehicle
551,3,12.30,-131.72,0.00,Vehicle
551,4,-94.74,-11.80,0.03,Vehicle
551,5,56.35,-133.57,0.00,Vehicle
551,6,-146.49,-138.95,0.00,Vehicle
551,7,-137.59,0.13,0.01,Vehicle
551,8,-62.58,-130.55,0.00,Pedestrian
551,9,-119.11,-95.81,0.00,Pedestrian
551,10,95.81,-85.26,0.00,Pedestrian
551,11,131.32,143.33,0.00,Pedestrian
551,12,15.50,123.34,0.00,Pedestrian
551,13,15.50,134.01,0.00,Pedestrian
551,14,-56.06,-63.98,0.00,Pedestrian
551,15,-105.62,24.42,0.00,Pedestrian
551,16,140.86,23.70,0.00,Pedestrian
551,17,77.64,62.48,0.00,Pedestrian
551,18,-62.58,-137.64,0.00,Pedestrian
552,0,145.23,40.17,0.00,Vehicle
552,1,146.50,-138.69,0.01,Vehicle
552,2,-9.36,-96.89,0.00,Vehicle
552,3,12.30,-131.72,0.00,Vehicle
552,4,-94.74,-11.80,0.02,Vehicle
552,5,56.35,-133.57,0.00,Vehicle
552,6,-146.49,-138.95,0.00,Vehicle
552,7,-137.59,0.13,0.03,Vehicle
552,8,-62.58,-130.55,0.00,Pedestrian
552,9,-119.11,-95.81,0.00,Pedestrian
552,10,95.81,-85.26,0.00,Pedestrian
552,11,131.32,143.33,0.00,Pedestrian
552,12,15.50,123.34,0.00,Pedestrian
552,13,15.50,134.01,0.00,Pedestrian
552,14,-56.06,-63.98,0.00,Pedestrian
552,15,-105.62,24.42,0.00,Pedestrian
552,16,140.86,23.70,0.00,Pedestrian
552,17,77.64,62.48,0.00,Pedestrian
552,18,-62.58,-137.64,0.00,Pedestrian
553,0,145.25,41.08,0.00,Vehicle
553,1,146.50,-138.69,0.00,Vehicle
553,2,-9.36,-96.89,0.00,Vehicle
553,3,12.42,-131.38,0.00,Vehicle
553,4,-94.02,-11.80,0.03,Vehicle
553,5,56.33,-132.83,0.00,Vehicle
553,6,-146.49,-138.95,0.00,Vehicle
553,7,-137.59,0.48,0.07,Vehicle
553,8,-62.85,-130.59,0.00,Pedestrian
553,9,-119.38,-95.81,0.00,Pedestrian
553,10,95.81,-84.99,0.00,Pedestrian
553,11,131.04,143.34,0.00,Pedestrian
553,12,15.77,123.38,0.00,Pedestrian
553,13,15.77,134.02,0.00,Pedestrian
553,14,-56.26,-64.16,0.00,Pedestrian
553,15,-105.62,24.70,0.00,Pedestrian
553,16,140.87,23.97,0.00,Pedestrian
553,17,77.92,62.47,0.00,Pedestrian
553,18,-62.86,-137.65,0.00,Pedestrian
554,0,145.25,41.08,0.00,Vehicle
554,1,146.51,-138.69,0.04,Vehicle
554,2,-9.35,-96.89,0.01,Vehicle
554,3,12.42,-131.38,0.08,Vehicle
554,4,-94.03,-11.80,0.04,Vehicle
554,5,56.33,-132.83,0.00,Vehicle
554,6,-146.49,-138.95,0.04,Vehicle
554,7,-137.59,0.48,0.13,Vehicle
554,8,-62.65,-130.59,0.00,Pedestrian
554,9,-119.38,-95.81,0.00,Pedestrian
554,10,95.81,-84.99,0.00,Pedestrian
554,11,131.04,143.34,0.00,Pedestrian
554,12,15.57,123.38,0.00,Pedestrian
554,13,15.57,134.02,0.00,Pedestrian
554,14,-56.26,-64.16,0.00,Pedestrian
