t,p_t_x,p_t_y,h_t,v_t,e_t,|A_t|,|M_t|,Pi
4240,-2.85,54.00,5.11,0.00,0.9508,19,0,None
4241,-2.85,54.00,5.11,0.00,0.9508,19,0,None
4242,-2.85,54.00,5.11,0.00,0.9508,19,0,None
4243,-2.85,54.00,5.11,0.00,0.9508,19,0,None
4244,-2.85,54.00,5.11,0.00,0.9508,19,0,None
4245,-2.85,54.00,5.11,0.00,0.9508,19,0,None
4246,-2.85,54.00,5.11,0.00,0.9508,19,0,None
4247,-2.85,54.00,5.11,0.00,0.9508,19,0,None
4248,-2.85,54.00,5.11,0.00,0.9508,19,0,None
4249,-2.85,54.00,5.11,0.00,0.9508,19,0,None
4250,-2.85,54.00,5.11,0.00,0.9507,19,0,None
4251,-2.85,54.00,5.11,0.00,0.9507,19,0,None
4252,-2.85,54.00,5.11,0.00,0.9507,19,0,None
4253,-2.85,53.94,5.11,1.03,0.9507,19,0,None
4254,-2.85,53.94,5.11,1.03,0.9507,19,0,None
4255,-2.85,53.94,5.11,1.03,0.9507,19,0,None
4256,-2.85,53.84,5.11,1.64,0.9506,19,0,None
4257,-2.85,53.84,5.11,1.64,0.9506,19,0,None
4258,-2.85,53.84,5.11,1.64,0.9506,19,0,None
4259,-2.85,53.68,5.10,2.25,0.9506,19,0,None
4260,-2.85,53.68,5.10,2.25,0.9506,19,0,None
4261,-2.85,53.68,5.10,2.25,0.9506,19,0,None
4262,-2.85,53.53,5.07,3.01,0.9506,19,0,None
4263,-2.85,53.53,5.07,3.01,0.9506,19,0,None
4264,-2.85,53.53,5.07,3.01,0.9506,19,0,None
4265,-2.84,53.32,5.11,3.49,0.9505,19,0,None
4266,-2.84,53.32,5.11,3.49,0.9505,19,0,None
4267,-2.84,53.32,5.11,3.49,0.9505,19,0,None
4268,-2.84,53.07,5.14,4.11,0.9505,19,0,None
4269,-2.84,53.07,5.14,4.11,0.9505,19,0,None
4270,-2.84,53.07,5.14,4.11,0.9505,19,0,None
4271,-2.84,52.80,5.18,4.72,0.9505,19,0,None
4272,-2.84,52.80,5.18,4.72,0.9505,19,0,None
4273,-2.84,52.80,5.18,4.72,0.9505,19,0,None
4274,-2.84,52.80,5.18,4.72,0.9505,19,0,None
4275,-2.84,52.38,5.20,5.26,0.9504,19,0,None
4276,-2.84,52.38,5.20,5.26,0.9504,19,0,None
4277,-2.83,52.11,5.17,6.09,0.9504,19,0,None
4278,-2.83,51.96,5.11,7.00,0.9504,19,0,None
4279,-2.83,51.96,5.11,7.00,0.9504,19,0,None
4280,-2.83,51.96,5.11,7.00,0.9504,19,0,None
4281,-2.83,51.96,5.11,7.00,0.9504,19,0,None
4282,-2.83,51.96,5.11,7.00,0.9504,19,0,None
4283,-2.83,51.30,5.06,6.75,0.9503,19,0,None
4284,-2.83,51.30,5.06,6.75,0.9503,19,0,None
4285,-2.83,51.30,5.06,6.75,0.9503,19,0,None
4286,-2.83,51.30,5.06,6.75,0.9503,19,0,None
4287,-2.82,50.68,5.17,7.84,0.9503,19,0,None
4288,-2.82,50.68,5.17,7.84,0.9503,19,0,None
4289,-2.82,50.68,5.17,7.84,0.9503,19,0,None
4290,-2.82,50.30,5.21,8.56,0.9503,19,0,None
4291,-2.82,50.30,5.21,8.56,0.9503,19,0,None
4292,-2.82,50.30,5.21,8.56,0.9503,19,0,None
4293,-2.81,49.75,5.21,8.97,0.9502,19,0,None
4294,-2.81,49.75,5.21,8.97,0.9502,19,0,None
4295,-2.81,49.75,5.21,8.97,0.9502,19,0,None
4296,-2.81,49.75,5.21,8.97,0.9502,19,0,None
4297,-2.81,48.98,5.22,9.57,0.9502,19,0,None
4298,-2.81,48.98,5.22,9.57,0.9502,19,0,None
4299,-2.80,48.52,5.22,10.38,0.9502,19,0,None
4300,-2.80,48.27,5.22,10.83,0.9502,19,0,None
4301,-2.80,48.27,5.22,10.83,0.9502,19,0,None
4302,-2.80,48.27,5.22,10.83,0.9502,19,0,None
4303,-2.80,48.27,5.22,10.83,0.9502,19,0,None
4304,-2.80,48.27,5.22,10.83,0.9502,19,0,None
4305,-2.79,47.18,5.23,11.06,0.9501,19,0,None
4306,-2.79,47.18,5.23,11.06,0.9501,19,0,None
4307,-2.79,47.18,5.23,11.06,0.9501,19,0,None
4308,-2.79,47.18,5.23,11.06,0.9501,19,0,None
4309,-2.78,46.22,5.23,12.04,0.9501,19,0,None
4310,-2.78,46.22,5.23,12.04,0.9501,19,0,None
4311,-2.78,45.65,5.24,12.84,0.9500,19,0,None
4312,-2.78,45.65,5.24,12.84,0.9500,19,0,None
4313,-2.78,45.65,5.24,12.84,0.9500,19,0,None
4314,-2.77,44.83,5.24,13.29,0.9500,19,0,None
4315,-2.77,44.83,5.24,13.29,0.9500,19,0,None
4316,-2.77,44.83,5.24,13.29,0.9500,19,0,None
4317,-2.77,44.83,5.24,13.29,0.9500,19,0,None
4318,-2.76,43.70,5.24,13.90,0.9500,19,0,None
4319,-2.76,43.70,5.24,13.90,0.9500,19,0,None
4320,-2.75,43.04,5.25,14.71,0.9499,19,0,None
4321,-2.75,43.04,5.25,14.71,0.9499,19,0,None
4322,-2.75,42.65,5.25,15.16,0.9499,19,0,None
4323,-2.75,42.65,5.25,15.16,0.9499,19,0,None
4324,-2.75,42.65,5.25,15.16,0.9499,19,0,None
4325,-2.75,42.65,5.25,15.16,0.9499,19,0,None
4326,-2.75,42.65,5.25,15.16,0.9499,19,0,None
4327,-2.75,42.65,5.25,15.16,0.9499,19,0,None
4328,-2.74,40.85,5.26,15.42,0.9499,19,0,None
4329,-2.74,40.85,5.26,15.42,0.9499,19,0,None
4330,-2.74,40.85,5.26,15.42,0.9499,19,0,None
4331,-2.73,39.75,5.26,16.59,0.9498,19,0,None
4332,-2.73,39.75,5.26,16.59,0.9498,19,0,None
4333,-2.72,38.92,5.27,17.25,0.9498,19,0,None
4334,-2.72,38.92,5.27,17.25,0.9498,19,0,None
4335,-2.72,38.92,5.27,17.25,0.9498,19,0,None
4336,-2.72,38.92,5.27,17.25,0.9498,19,0,None
4337,-2.72,38.92,5.27,17.25,0.9498,19,0,None
4338,-2.71,37.44,5.27,17.73,0.9497,19,0,None
4339,-2.71,37.44,5.27,17.73,0.9497,19,0,None
4340,-2.70,36.52,5.18,18.66,0.9497,19,0,None
4341,-2.70,36.52,5.18,18.66,0.9497,19,0,None
4342,-2.70,36.52,5.18,18.66,0.9497,19,0,None
4343,-2.69,35.21,5.28,19.11,0.9497,19,0,None
4344,-2.69,35.21,5.28,19.11,0.9497,19,0,None
4345,-2.69,35.21,5.28,19.11,0.9497,19,0,None
4346,-2.69,35.21,5.28,19.11,0.9497,19,0,None
4347,-2.69,35.21,5.28,19.11,0.9497,19,0,None
4348,-2.67,33.50,5.28,19.75,0.9496,19,0,None
4349,-2.67,33.50,5.28,19.75,0.9496,19,0,None
4350,-2.67,33.50,5.28,19.75,0.9496,19,0,None
4351,-2.66,32.01,5.28,20.62,0.9496,19,0,None
4352,-2.66,32.01,5.28,20.62,0.9496,19,0,None
4353,-2.66,32.01,5.28,20.62,0.9496,19,0,None
4354,-2.65,31.05,5.28,21.34,0.9496,19,0,None
4355,-2.65,31.05,5.28,21.34,0.9496,19,0,None
4356,-2.65,31.05,5.28,21.34,0.9496,19,0,None
4357,-2.64,29.56,5.28,21.79,0.9495,19,0,None
4358,-2.64,29.56,5.28,21.79,0.9495,19,0,None
4359,-2.64,29.56,5.28,21.79,0.9495,19,0,None
4360,-2.64,29.56,5.28,21.79,0.9495,19,0,None
4361,-2.64,29.56,5.28,21.79,0.9495,19,0,None
4362,-2.62,27.30,5.27,22.47,0.9495,19,0,None
4363,-2.62,27.30,5.27,22.47,0.9495,19,0,None
4364,-2.61,26.24,5.27,23.48,0.9494,19,0,None
4365,-2.61,26.24,5.27,23.48,0.9494,19,0,None
4366,-2.61,26.24,5.27,23.48,0.9494,19,0,None
4367,-2.61,26.24,5.27,23.48,0.9494,19,0,None
4368,-2.59,24.54,5.27,23.93,0.9494,19,0,None
4369,-2.59,24.54,5.27,23.93,0.9494,19,0,None
4370,-2.59,24.54,5.27,23.93,0.9494,19,0,None
4371,-2.59,24.54,5.27,23.93,0.9494,19,0,None
4372,-2.59,24.54,5.27,23.93,0.9494,19,0,None
4373,-2.57,21.97,5.27,24.64,0.9493,19,0,None
4374,-2.57,21.97,5.27,24.64,0.9493,19,0,None
4375,-2.56,20.83,5.27,25.68,0.9493,19,0,None
4376,-2.56,20.83,5.27,25.68,0.9493,19,0,None
4377,-2.56,20.83,5.27,25.68,0.9493,19,0,None
4378,-2.56,20.83,5.27,25.68,0.9493,19,0,None
4379,-2.55,18.98,5.27,26.12,0.9493,19,0,None
4380,-2.55,18.98,5.27,26.12,0.9493,19,0,None
4381,-2.55,18.98,5.27,26.12,0.9493,19,0,None
4382,-2.55,18.98,5.27,26.12,0.9493,19,0,None
4383,-2.55,18.98,5.27,26.12,0.9493,19,0,None
4384,-2.52,16.21,5.27,26.83,0.9492,19,0,None
4385,-2.52,16.21,5.27,26.83,0.9492,19,0,None
4386,-2.51,14.99,5.27,27.87,0.9492,19,0,None
4387,-2.51,14.99,5.27,27.87,0.9492,19,0,None
4388,-2.51,14.99,5.27,27.87,0.9492,19,0,None
4389,-2.50,13.13,5.28,28.30,0.9492,19,0,None
4390,-2.50,13.13,5.28,28.30,0.9492,19,0,None
4391,-2.50,13.13,5.28,28.30,0.9492,19,0,None
4392,-2.50,13.13,5.28,28.30,0.9492,19,0,None
4393,-2.50,13.13,5.28,28.30,0.9492,19,0,None
4394,-2.47,10.50,5.04,29.08,0.9491,19,0,None
4395,-2.47,10.50,5.04,29.08,0.9491,19,0,None
4396,-2.46,9.25,5.04,29.87,0.9491,19,0,None
4397,-2.46,9.25,5.04,29.87,0.9491,19,0,None
4398,-2.45,8.38,5.04,30.29,0.9491,19,0,None
4399,-2.45,8.38,5.04,30.29,0.9491,19,0,None
4400,-2.45,8.38,5.04,30.29,0.9491,19,0,None
4401,-2.45,8.38,5.04,30.29,0.9491,19,0,None
4402,-2.45,8.38,5.04,30.29,0.9491,19,0,None
4403,-2.45,8.38,5.04,30.29,0.9491,19,0,None
4404,-2.42,4.59,5.04,30.58,0.9490,19,0,None
4405,-2.42,4.59,5.04,30.58,0.9490,19,0,None
4406,-2.42,4.59,5.04,30.58,0.9490,19,0,None
4407,-2.40,2.34,5.04,31.81,0.9490,19,0,None
4408,-2.40,2.34,5.04,31.81,0.9490,19,0,None
4409,-2.40,2.34,5.04,31.81,0.9490,19,0,None
4410,-2.39,0.80,5.31,33.02,0.9489,19,0,None
4411,-2.39,0.80,5.31,33.02,0.9489,19,0,None
4412,-2.39,0.80,5.31,33.02,0.9489,19,0,None
4413,-2.39,0.80,5.31,33.02,0.9489,19,0,None
4414,-2.36,-1.95,5.34,33.00,0.9489,19,0,None
4415,-2.36,-1.95,5.34,33.00,0.9489,19,0,None
4416,-2.35,-3.52,5.04,34.44,0.9489,19,0,None
4417,-2.35,-3.52,5.04,34.44,0.9489,19,0,None
4418,-2.35,-3.52,5.04,34.44,0.9489,19,0,None
4419,-2.33,-5.68,5.04,34.29,0.9488,19,0,None
4420,-2.33,-5.68,5.04,34.29,0.9488,19,0,None
4421,-2.33,-5.68,5.04,34.29,0.9488,19,0,None
4422,-2.31,-7.86,5.04,34.92,0.9488,19,0,None
4423,-2.31,-7.86,5.04,34.92,0.9488,19,0,None
4424,-2.31,-7.86,5.04,34.92,0.9488,19,0,None
4425,-2.31,-7.86,5.04,34.92,0.9488,19,0,None
4426,-2.29,-10.21,5.04,35.55,0.9488,19,0,None
4427,-2.29,-10.21,5.04,35.55,0.9488,19,0,None
4428,-2.29,-10.21,5.04,35.55,0.9488,19,0,None
4429,-2.29,-10.21,5.04,35.55,0.9488,19,0,None
4430,-2.29,-10.21,5.04,35.55,0.9488,19,0,None
4431,-2.26,-13.71,5.28,36.29,0.9487,19,0,None
4432,-2.26,-13.71,5.28,36.29,0.9487,19,0,None
4433,-2.24,-15.42,5.27,37.17,0.9487,19,0,None
4434,-2.24,-15.42,5.27,37.17,0.9487,19,0,None
4435,-2.24,-15.42,5.27,37.17,0.9487,19,0,None
4436,-2.22,-18.13,5.27,37.64,0.9486,19,0,None
4437,-2.22,-18.13,5.27,37.64,0.9486,19,0,None
4438,-2.22,-18.13,5.27,37.64,0.9486,19,0,None
4439,-2.22,-18.13,5.27,37.64,0.9486,19,0,None
4440,-2.22,-18.13,5.27,37.64,0.9486,19,0,None
4441,-2.22,-18.13,5.27,37.64,0.9486,19,0,None
4442,-2.18,-22.12,5.27,38.35,0.9486,19,0,None
4443,-2.18,-22.12,5.27,38.35,0.9486,19,0,None
4444,-2.16,-24.03,5.27,39.40,0.9486,19,0,None
4445,-2.16,-24.03,5.27,39.40,0.9486,19,0,None
4446,-2.16,-24.03,5.27,39.40,0.9486,19,0,None
4447,-2.16,-24.03,5.27,39.40,0.9486,19,0,None
4448,-2.12,-27.48,5.27,39.88,0.9485,19,0,None
4449,-2.12,-27.48,5.27,39.88,0.9485,19,0,None
4450,-2.12,-27.48,5.27,39.88,0.9485,19,0,None
4451,-2.12,-27.48,5.27,39.88,0.9485,19,0,None
4452,-2.10,-30.01,5.26,40.75,0.9485,19,0,None
4453,-2.08,-31.05,5.26,41.37,0.9485,19,0,None
4454,-2.08,-31.05,5.26,41.37,0.9485,19,0,None
4455,-2.08,-31.05,5.26,41.37,0.9485,19,0,None
4456,-2.08,-31.05,5.26,41.37,0.9485,19,0,None
4457,-2.05,-34.50,5.26,41.62,0.9484,19,0,None
4458,-2.05,-34.50,5.26,41.62,0.9484,19,0,None
4459,-2.05,-34.50,5.26,41.62,0.9484,19,0,None
4460,-2.02,-37.29,5.26,42.45,0.9484,19,0,None
4461,-2.02,-37.29,5.26,42.45,0.9484,19,0,None
4462,-2.02,-37.29,5.26,42.45,0.9484,19,0,None
4463,-2.00,-39.32,5.26,43.10,0.9484,19,0,None
4464,-2.00,-39.32,5.26,43.10,0.9484,19,0,None
4465,-1.97,-41.81,5.26,43.58,0.9483,19,0,None
4466,-1.97,-41.81,5.26,43.58,0.9483,19,0,None
4467,-1.97,-41.81,5.26,43.58,0.9483,19,0,None
4468,-1.94,-44.20,5.26,44.15,0.9483,19,0,None
4469,-1.94,-44.20,5.26,44.15,0.9483,19,0,None
4470,-1.94,-44.20,5.26,44.15,0.9483,19,0,None
4471,-1.91,-46.56,5.26,44.69,0.9483,19,0,None
4472,-1.91,-46.56,5.26,44.69,0.9483,19,0,None
4473,-1.91,-46.56,5.26,44.69,0.9483,19,0,None
4474,-1.88,-49.64,5.26,45.22,0.9482,19,0,None
4475,-1.88,-49.64,5.26,45.22,0.9482,19,0,None
4476,-1.86,-51.62,5.26,45.90,0.9482,19,0,None
4477,-1.85,-52.50,5.26,46.33,0.9482,19,0,None
4478,-1.85,-52.50,5.26,46.33,0.9482,19,0,None
4479,-1.85,-52.50,5.26,46.33,0.9482,19,0,None
4480,-1.82,-54.75,5.26,46.52,0.9482,19,0,None
4481,-1.82,-54.75,5.26,46.52,0.9482,19,0,None
4482,-1.82,-54.75,5.26,46.52,0.9482,19,0,None
4483,-1.82,-54.75,5.26,46.52,0.9482,19,0,None
4484,-1.82,-54.75,5.26,46.52,0.9482,19,0,None
4485,-1.82,-54.75,5.26,46.52,0.9482,19,0,None
4486,-1.75,-60.48,5.26,47.00,0.9481,19,0,None
4487,-1.75,-60.48,5.26,47.00,0.9481,19,0,None
4488,-1.75,-60.48,5.26,47.00,0.9481,19,0,None
4489,-1.71,-63.56,5.26,48.22,0.9481,19,0,None
4490,-1.71,-63.56,5.26,48.22,0.9481,19,0,None
4491,-1.68,-65.86,5.26,48.86,0.9480,19,0,None
4492,-1.68,-65.86,5.26,48.86,0.9480,19,0,None
4493,-1.68,-65.86,5.26,48.86,0.9480,19,0,None
4494,-1.68,-65.86,5.26,48.86,0.9480,19,0,None
4495,-1.64,-69.14,5.26,49.33,0.9480,19,0,None
4496,-1.64,-69.14,5.26,49.33,0.9480,19,0,None
4497,-1.61,-71.46,5.26,49.99,0.9480,19,0,None
4498,-1.61,-71.46,5.26,49.99,0.9480,19,0,None
4499,-1.61,-71.46,5.26,49.99,0.9480,19,0,None
4500,-1.57,-74.34,5.25,50.46,0.9479,19,0,None
4501,-1.57,-74.34,5.25,50.46,0.9479,19,0,None
4502,-1.54,-76.91,5.25,51.03,0.9479,19,0,None
4503,-1.54,-76.91,5.25,51.03,0.9479,19,0,None
4504,-1.54,-76.91,5.25,51.03,0.9479,19,0,None
4505,-1.51,-79.42,5.25,51.53,0.9479,19,0,None
4506,-1.51,-79.42,5.25,51.53,0.9479,19,0,None
4507,-1.51,-79.42,5.25,51.53,0.9479,19,0,None
4508,-1.46,-82.58,5.25,52.02,0.9478,19,0,None
4509,-1.46,-82.58,5.25,52.02,0.9478,19,0,None
4510,-1.44,-84.76,5.25,52.63,0.9478,19,0,None
4511,-1.42,-85.58,5.25,53.04,0.9478,19,0,None
4512,-1.42,-85.58,5.25,53.04,0.9478,19,0,None
4513,-1.39,-87.90,5.25,53.20,0.9478,19,0,None
4514,-1.39,-87.90,5.25,53.20,0.9478,19,0,None
4515,-1.39,-87.90,5.25,53.20,0.9478,19,0,None
4516,-1.39,-87.90,5.25,53.20,0.9478,19,0,None
4517,-1.39,-87.90,5.25,53.20,0.9478,19,0,None
4518,-1.32,-92.90,5.25,53.63,0.9477,19,0,None
4519,-1.32,-92.90,5.25,53.63,0.9477,19,0,None
4520,-1.28,-95.83,5.25,54.56,0.9477,19,0,None
4521,-1.27,-96.65,5.25,55.10,0.9477,19,0,None
4522,-1.27,-96.65,5.25,55.10,0.9477,19,0,None
4523,-1.27,-96.65,5.25,55.10,0.9477,19,0,None
4524,-1.27,-96.65,5.25,55.10,0.9477,19,0,None
4525,-1.20,-101.09,5.28,55.25,0.9477,19,0,None
4526,-1.20,-101.09,5.28,55.25,0.9477,19,0,None
4527,-1.20,-101.09,5.28,55.25,0.9477,19,0,None
4528,-1.13,-104.10,5.26,55.99,0.9476,19,0,None
4529,-1.13,-104.10,5.26,55.99,0.9476,19,0,None
4530,-1.06,-106.68,5.24,56.32,0.9476,19,0,None
4531,-1.06,-106.68,5.24,56.32,0.9476,19,0,None
4532,-1.06,-106.68,5.24,56.32,0.9476,19,0,None
4533,-0.97,-109.62,5.24,56.28,0.9476,19,0,None
4534,-0.97,-109.62,5.24,56.28,0.9476,19,0,None
4535,-0.97,-112.38,5.24,55.73,0.9475,19,0,None
4536,-0.97,-112.38,5.24,55.73,0.9475,19,0,None
4537,-0.97,-115.08,5.24,55.23,0.9475,19,0,None
4538,-0.97,-115.08,5.24,55.23,0.9475,19,0,None
4539,-0.97,-115.08,5.24,55.23,0.9475,19,0,None
4540,-0.97,-115.08,5.24,55.23,0.9475,19,0,None
4541,-0.97,-118.62,5.24,54.74,0.9475,19,0,None
4542,-0.97,-118.62,5.24,54.74,0.9475,19,0,None
4543,-0.97,-120.87,5.24,54.10,0.9475,19,0,None
4544,-0.97,-121.69,5.24,53.68,0.9475,19,0,None
4545,-0.97,-121.69,5.24,53.68,0.9475,19,0,None
4546,-0.97,-124.00,5.24,53.53,0.9474,19,0,None
4547,-0.97,-124.00,5.24,53.53,0.9474,19,0,None
4548,-0.97,-124.00,5.24,53.53,0.9474,19,0,None
4549,-0.97,-124.00,5.24,53.53,0.9474,19,0,None
4550,-0.97,-128.83,5.24,53.10,0.9474,19,0,None
4551,-0.97,-128.83,5.24,53.10,0.9474,19,0,None
4552,-0.97,-128.83,5.24,53.10,0.9474,19,0,None
4553,-0.97,-131.66,5.24,52.19,0.9473,19,0,None
4554,-0.97,-132.42,5.24,51.64,0.9473,19,0,None
4555,-0.97,-132.42,5.24,51.64,0.9473,19,0,None
4556,-0.97,-132.42,5.24,51.64,0.9473,19,0,None
4557,-0.97,-132.42,5.24,51.64,0.9473,19,0,None
4558,-0.97,-136.33,5.24,51.50,0.9473,19,0,None
4559,-0.97,-136.33,5.24,51.50,0.9473,19,0,None
4560,-0.97,-138.85,5.24,50.74,0.9473,19,0,None
4561,-0.97,-138.85,5.24,50.74,0.9473,19,0,None
4562,-0.97,-141.20,5.24,50.24,0.9472,19,0,None
4563,-0.97,-141.20,5.24,50.24,0.9472,19,0,None
4564,-0.97,-141.20,5.24,50.24,0.9472,19,0,None
4565,-0.86,-143.84,5.06,49.93,0.9472,19,0,None
4566,-0.86,-143.84,5.06,49.93,0.9472,19,0,None
4567,-0.77,-146.22,5.04,49.29,0.9472,19,0,None
4568,-0.73,-146.97,5.04,48.86,0.9472,19,0,None
4569,-0.73,-146.97,5.04,48.86,0.9472,19,0,None
4570,-0.73,-146.97,5.04,48.86,0.9472,19,0,None
4571,-0.73,-146.97,5.04,48.86,0.9472,19,0,None
4572,-0.55,-149.76,5.04,33.73,0.9471,19,0,None
4573,-0.55,-149.76,5.04,33.73,0.9471,19,0,None
4574,-0.55,-149.76,5.04,33.73,0.9471,19,0,None
4575,-0.41,-149.76,5.04,2.41,0.9471,19,0,None
4576,-0.41,-149.76,5.04,2.41,0.9471,19,0,None
4577,-0.30,-149.76,5.04,2.50,0.9471,19,0,None
4578,-0.25,-149.76,5.04,2.56,0.9471,19,0,None
4579,-0.25,-149.76,5.04,2.56,0.9471,19,0,None
4580,-0.25,-149.76,5.04,2.56,0.9471,19,0,None
4581,-0.25,-149.76,5.04,2.56,0.9471,19,0,None
4582,-0.06,-149.76,5.04,2.60,0.9470,19,0,None
4583,-0.06,-149.76,5.04,2.60,0.9470,19,0,None
4584,-0.06,-149.76,5.04,2.60,0.9470,19,0,None
4585,0.09,-149.76,5.04,2.71,0.9470,19,0,None
4586,0.09,-149.76,5.04,2.71,0.9470,19,0,None
4587,0.21,-149.76,5.04,2.79,0.9470,19,0,None
4588,0.25,-149.76,5.04,2.85,0.9470,19,0,None
4589,0.25,-149.76,5.04,2.85,0.9470,19,0,None
4590,0.37,-149.76,5.04,2.87,0.9469,19,0,None
4591,0.37,-149.76,5.04,2.87,0.9469,19,0,None
4592,0.37,-149.76,5.04,2.87,0.9469,19,0,None
4593,0.37,-149.76,5.04,2.87,0.9469,19,0,None
4594,0.63,-149.76,5.04,2.93,0.9469,19,0,None
4595,0.63,-149.76,5.04,2.93,0.9469,19,0,None
4596,0.63,-149.76,5.04,2.93,0.9469,19,0,None
4597,0.79,-149.76,5.04,3.05,0.9469,19,0,None
4598,0.84,-149.76,5.04,3.12,0.9469,19,0,None
4599,0.84,-149.76,5.04,3.12,0.9469,19,0,None
4600,0.84,-149.76,5.04,3.12,0.9469,19,0,None
4601,1.07,-149.76,5.04,3.14,0.9468,19,0,None
4602,1.07,-149.76,5.04,3.14,0.9468,19,0,None
4603,1.07,-149.76,5.04,3.14,0.9468,19,0,None
4604,1.22,-149.76,5.04,3.23,0.9468,19,0,None
4605,1.22,-149.76,5.04,3.23,0.9468,19,0,None
4606,1.37,-149.76,5.04,3.29,0.9468,19,0,None
4607,1.37,-149.76,5.04,3.29,0.9468,19,0,None
4608,1.54,-149.76,5.13,3.76,0.9467,19,0,None
4609,1.54,-149.76,5.13,3.76,0.9467,19,0,None
4610,1.54,-149.76,5.13,3.76,0.9467,19,0,None
4611,1.75,-149.76,5.24,3.88,0.9467,19,0,None
4612,1.75,-149.76,5.24,3.88,0.9467,19,0,None
4613,1.75,-149.76,5.24,3.88,0.9467,19,0,None
4614,1.75,-149.76,5.24,3.88,0.9467,19,0,None
4615,2.02,-152.93,5.24,40.25,0.9467,19,0,None
4616,2.02,-152.93,5.24,40.25,0.9467,19,0,None
4617,2.02,-152.93,5.24,40.25,0.9467,19,0,None
4618,2.22,-155.08,5.24,39.47,0.9466,19,0,None
4619,2.22,-155.08,5.24,39.47,0.9466,19,0,None
4620,2.37,-156.68,5.24,38.94,0.9466,19,0,None
4621,2.42,-157.28,5.24,38.53,0.9466,19,0,None
4622,2.42,-157.28,5.24,38.53,0.9466,19,0,None
4623,2.50,-158.78,5.24,38.25,0.9466,19,0,None
4624,2.50,-158.78,5.24,38.25,0.9466,19,0,None
4625,2.50,-158.78,5.24,38.25,0.9466,19,0,None
4626,2.50,-158.78,5.24,38.25,0.9466,19,0,None
4627,2.50,-161.49,5.24,31.24,0.9465,19,0,None
4628,2.50,-161.49,5.24,31.24,0.9465,19,0,None
4629,2.50,-161.49,5.24,31.24,0.9465,19,0,None
4630,2.50,-161.49,5.24,0.00,0.9465,19,0,None
4631,2.50,-161.49,5.24,0.00,0.9465,19,0,None
4632,2.50,-161.49,5.24,0.00,0.9465,19,0,None
4633,2.50,-161.49,5.24,0.00,0.9465,19,0,None
4634,2.50,-161.49,5.24,0.00,0.9464,19,0,None
4635,2.50,-161.49,5.24,0.00,0.9464,19,0,None
4636,2.50,-161.49,5.24,0.00,0.9464,19,0,None
4637,2.50,-161.49,5.24,0.00,0.9464,19,0,None
4638,2.50,-161.49,5.24,0.00,0.9464,19,0,None
4639,2.50,-161.49,5.24,0.00,0.9464,19,0,None
4640,2.50,-161.49,5.24,0.00,0.9464,19,0,None
4641,2.50,-161.49,5.24,0.00,0.9464,19,0,None
4642,2.50,-161.49,5.24,0.00,0.9464,19,0,None
4643,2.50,-161.49,5.24,0.00,0.9463,19,0,None
4644,2.50,-161.49,5.24,0.00,0.9463,19,0,None
4645,2.50,-161.49,5.24,0.00,0.9463,19,0,None
4646,2.50,-161.49,5.24,0.00,0.9463,19,0,None
4647,2.50,-161.49,5.24,0.00,0.9463,19,0,None
4648,2.50,-161.49,5.24,0.00,0.9463,19,0,None
4649,2.50,-161.49,5.24,0.00,0.9463,19,0,None
4650,2.50,-161.49,5.24,0.00,0.9463,19,0,None
4651,2.50,-161.49,5.24,0.00,0.9463,19,0,None
4652,2.50,-161.49,5.24,0.00,0.9462,19,0,None
4653,2.50,-161.49,5.24,0.00,0.9462,19,0,None
4654,2.50,-161.49,5.24,0.00,0.9462,19,0,None
4655,2.50,-161.49,5.24,0.00,0.9462,19,0,None
4656,2.50,-161.49,5.24,0.00,0.9462,19,0,None
4657,2.50,-161.49,5.24,0.00,0.9462,19,0,None
4658,2.50,-161.49,5.24,0.00,0.9462,19,0,None
4659,2.50,-161.49,5.24,0.00,0.9462,19,0,None
4660,2.50,-161.49,5.24,0.00,0.9462,19,0,None
4661,2.50,-161.49,5.24,0.00,0.9462,19,0,None
4662,2.50,-161.49,5.24,0.00,0.9461,19,0,None
4663,2.50,-161.49,5.24,0.00,0.9461,19,0,None
4664,2.50,-161.49,5.24,0.00,0.9461,19,0,None
4665,2.50,-161.49,5.24,0.00,0.9461,19,0,None
4666,2.50,-161.49,5.24,0.00,0.9461,19,0,None
4667,2.50,-161.49,5.24,0.00,0.9461,19,0,None
4668,2.50,-161.49,5.24,0.00,0.9461,19,0,None
4669,2.50,-161.49,5.24,0.00,0.9461,19,0,None
4670,2.50,-161.49,5.24,0.00,0.9461,19,0,None
4671,2.50,-161.49,5.24,0.00,0.9460,19,0,None
4672,2.50,-161.49,5.24,0.00,0.9460,19,0,None
4673,2.50,-161.49,5.24,0.00,0.9460,19,0,None
4674,2.50,-161.49,5.24,0.00,0.9460,19,0,None
4675,2.50,-161.49,5.24,0.00,0.9460,19,0,None
4676,2.50,-161.49,5.24,0.00,0.9460,19,0,None
4677,2.50,-161.49,5.24,0.00,0.9460,19,0,None
4678,2.50,-161.49,5.24,0.00,0.9460,19,0,None
4679,2.50,-161.49,5.24,0.00,0.9460,19,0,None
4680,2.50,-161.49,5.24,0.00,0.9459,19,0,None
4681,2.50,-161.49,5.24,0.00,0.9459,19,0,None
4682,2.50,-161.49,5.24,0.00,0.9459,19,0,None
4683,2.50,-161.49,5.24,0.00,0.9459,19,0,None
