t,agent_id,y_t_x,y_t_y,nu_t,kappa_i
32,0,-136.21,8.01,0.06,Vehicle
32,1,100.27,30.40,0.00,Vehicle
32,2,-4.61,-116.16,0.43,Vehicle
32,3,11.76,-136.85,0.47,Vehicle
32,4,-97.41,-45.76,0.55,Vehicle
32,5,-7.89,-96.17,0.01,Vehicle
32,6,5.50,-134.40,0.15,Vehicle
32,7,-145.33,-0.67,0.06,Vehicle
32,8,-48.00,-105.35,0.00,Pedestrian
32,9,-63.29,-60.58,0.00,Pedestrian
32,10,49.45,-103.68,2.86,Pedestrian
32,11,105.70,97.47,4.66,Pedestrian
32,12,50.64,84.74,0.00,Pedestrian
32,13,15.54,125.31,7.28,Pedestrian
32,14,-53.93,-50.66,0.00,Pedestrian
32,15,-133.99,50.74,0.00,Pedestrian
32,16,105.28,43.05,0.00,Pedestrian
32,17,50.75,86.62,0.00,Pedestrian
32,18,-80.48,-140.77,0.00,Pedestrian
33,0,-136.21,8.01,0.04,Vehicle
33,1,100.27,30.40,0.00,Vehicle
33,2,-4.62,-116.16,0.11,Vehicle
33,3,11.76,-136.85,0.21,Vehicle
33,4,-97.42,-45.76,0.38,Vehicle
33,5,-7.89,-96.17,0.00,Vehicle
33,6,5.50,-134.40,0.04,Vehicle
33,7,-145.33,-0.67,0.02,Vehicle
33,8,-48.00,-105.35,0.00,Pedestrian
33,9,-63.29,-60.58,0.00,Pedestrian
33,10,49.45,-103.67,0.57,Pedestrian
33,11,105.68,97.47,0.93,Pedestrian
33,12,50.64,84.74,0.00,Pedestrian
33,13,15.51,125.31,1.46,Pedestrian
33,14,-53.93,-50.66,0.00,Pedestrian
33,15,-133.99,50.74,0.00,Pedestrian
33,16,105.28,43.05,0.00,Pedestrian
33,17,50.75,86.62,0.00,Pedestrian
33,18,-80.48,-140.77,0.00,Pedestrian
34,0,-136.21,8.01,0.01,Vehicle
34,1,100.27,30.40,0.00,Vehicle
34,2,-4.62,-116.16,0.03,Vehicle
34,3,11.76,-136.85,0.04,Vehicle
34,4,-97.42,-45.76,0.18,Vehicle
34,5,-7.89,-96.17,0.00,Vehicle
34,6,5.50,-134.40,0.06,Vehicle
34,7,-145.33,-0.67,0.00,Vehicle
34,8,-48.00,-105.35,0.00,Pedestrian
34,9,-63.29,-60.58,0.00,Pedestrian
34,10,49.45,-103.67,0.11,Pedestrian
34,11,105.68,97.47,0.19,Pedestrian
34,12,50.64,84.74,0.00,Pedestrian
34,13,15.50,125.31,0.29,Pedestrian
34,14,-53.93,-50.66,0.00,Pedestrian
34,15,-133.99,50.74,0.00,Pedestrian
34,16,105.28,43.05,0.00,Pedestrian
34,17,50.75,86.62,0.00,Pedestrian
34,18,-80.48,-140.77,0.00,Pedestrian
35,0,-136.21,8.01,0.00,Vehicle
35,1,100.27,30.40,0.00,Vehicle
35,2,-4.62,-116.16,0.04,Vehicle
35,3,11.76,-136.85,0.02,Vehicle
35,4,-97.43,-45.76,0.03,Vehicle
35,5,-7.89,-96.17,0.00,Vehicle
35,6,5.50,-134.40,0.09,Vehicle
35,7,-145.33,-0.67,0.01,Vehicle
35,8,-48.00,-105.35,0.00,Pedestrian
35,9,-63.29,-60.58,0.00,Pedestrian
35,10,49.45,-103.67,0.02,Pedestrian
35,11,105.68,97.47,0.04,Pedestrian
35,12,50.64,84.74,0.00,Pedestrian
35,13,15.50,125.31,0.06,Pedestrian
35,14,-53.93,-50.66,0.00,Pedestrian
35,15,-133.99,50.74,0.00,Pedestrian
35,16,105.28,43.05,0.00,Pedestrian
35,17,50.75,86.62,0.00,Pedestrian
35,18,-80.48,-140.77,0.00,Pedestrian
36,0,-137.21,8.01,50.00,Vehicle
36,1,100.31,29.40,50.00,Vehicle
36,2,-4.59,-115.75,20.44,Vehicle
36,3,11.78,-137.60,37.75,Vehicle
36,4,-97.43,-45.76,0.01,Vehicle
36,5,-7.91,-97.17,50.00,Vehicle
36,6,5.22,-134.10,20.40,Vehicle
36,7,-145.32,-1.50,41.73,Vehicle
36,8,-47.69,-105.36,15.33,Pedestrian
36,9,-63.60,-60.58,15.33,Pedestrian
36,10,49.73,-103.78,15.33,Pedestrian
36,11,105.87,97.71,15.32,Pedestrian
36,12,50.64,85.05,15.33,Pedestrian
36,13,15.80,125.35,15.32,Pedestrian
36,14,-53.62,-50.66,15.33,Pedestrian
36,15,-134.30,50.74,15.33,Pedestrian
36,16,105.39,43.34,15.33,Pedestrian
36,17,50.76,86.93,15.33,Pedestrian
36,18,-80.79,-140.77,15.33,Pedestrian
37,0,-137.21,8.01,0.10,Vehicle
37,1,100.31,29.40,0.00,Vehicle
37,2,-4.60,-115.76,0.54,Vehicle
37,3,11.77,-137.60,0.80,Vehicle
37,4,-97.44,-45.76,0.60,Vehicle
37,5,-7.91,-97.17,0.01,Vehicle
37,6,5.23,-134.11,0.32,Vehicle
37,7,-145.32,-1.50,0.07,Vehicle
37,8,-47.69,-105.36,0.00,Pedestrian
37,9,-63.60,-60.58,0.00,Pedestrian
37,10,49.73,-103.69,4.67,Pedestrian
37,11,105.72,97.71,7.79,Pedestrian
37,12,50.64,85.05,0.00,Pedestrian
37,13,15.60,125.35,10.00,Pedestrian
37,14,-53.62,-50.66,0.00,Pedestrian
37,15,-134.30,50.74,0.00,Pedestrian
37,16,105.39,43.34,0.00,Pedestrian
37,17,50.76,86.93,0.00,Pedestrian
37,18,-80.79,-140.77,0.00,Pedestrian
38,0,-137.21,8.01,0.07,Vehicle
38,1,100.31,29.40,0.00,Vehicle
38,2,-4.60,-115.76,0.17,Vehicle
38,3,11.76,-137.59,0.39,Vehicle
38,4,-97.44,-45.76,0.26,Vehicle
38,5,-7.91,-97.17,0.01,Vehicle
38,6,5.22,-134.11,0.25,Vehicle
38,7,-145.32,-1.50,0.02,Vehicle
38,8,-47.69,-105.36,0.00,Pedestrian
38,9,-63.60,-60.58,0.00,Pedestrian
38,10,49.73,-103.67,0.93,Pedestrian
38,11,105.69,97.71,1.56,Pedestrian
38,12,50.64,85.05,0.00,Pedestrian
38,13,15.52,125.35,4.16,Pedestrian
38,14,-53.62,-50.66,0.00,Pedestrian
38,15,-134.30,50.74,0.00,Pedestrian
38,16,105.39,43.34,0.00,Pedestrian
38,17,50.76,86.93,0.00,Pedestrian
38,18,-80.79,-140.77,0.00,Pedestrian
39,0,-137.21,8.01,0.01,Vehicle
39,1,100.31,29.40,0.00,Vehicle
39,2,-4.60,-115.76,0.04,Vehicle
39,3,11.76,-137.59,0.10,Vehicle
39,4,-97.45,-45.76,0.23,Vehicle
39,5,-7.91,-97.17,0.00,Vehicle
39,6,5.22,-134.12,0.28,Vehicle
39,7,-145.32,-1.50,0.00,Vehicle
39,8,-47.69,-105.36,0.00,Pedestrian
39,9,-63.60,-60.58,0.00,Pedestrian
39,10,49.73,-103.67,0.19,Pedestrian
39,11,105.68,97.71,0.31,Pedestrian
39,12,50.64,85.05,0.00,Pedestrian
39,13,15.50,125.35,0.83,Pedestrian
39,14,-53.62,-50.66,0.00,Pedestrian
39,15,-134.30,50.74,0.00,Pedestrian
39,16,105.39,43.34,0.00,Pedestrian
39,17,50.76,86.93,0.00,Pedestrian
39,18,-80.79,-140.77,0.00,Pedestrian
40,0,-137.91,8.01,34.92,Vehicle
40,1,100.33,28.70,34.87,Vehicle
40,2,-4.58,-115.48,13.97,Vehicle
40,3,11.78,-138.13,26.80,Vehicle
40,4,-97.45,-45.76,0.28,Vehicle
40,5,-7.93,-97.87,34.95,Vehicle
40,6,5.03,-133.91,13.90,Vehicle
40,7,-145.32,-2.09,29.23,Vehicle
40,8,-47.48,-105.36,10.49,Pedestrian
40,9,-63.81,-60.58,10.49,Pedestrian
40,10,49.92,-103.75,10.47,Pedestrian
40,11,105.81,97.87,10.45,Pedestrian
40,12,50.64,85.26,10.49,Pedestrian
40,13,15.71,125.38,10.32,Pedestrian
40,14,-53.42,-50.66,10.49,Pedestrian
40,15,-134.51,50.74,10.49,Pedestrian
40,16,105.39,43.54,10.49,Pedestrian
40,17,50.76,87.14,10.49,Pedestrian
40,18,-81.00,-140.77,10.49,Pedestrian
41,0,-138.27,8.01,17.75,Vehicle
41,1,100.35,28.35,17.72,Vehicle
41,2,-4.58,-115.34,6.86,Vehicle
41,3,11.77,-138.40,13.43,Vehicle
41,4,-97.47,-45.76,0.65,Vehicle
41,5,-7.94,-98.23,17.78,Vehicle
41,6,4.93,-133.82,6.90,Vehicle
41,7,-145.32,-2.39,15.01,Vehicle
41,8,-47.37,-105.36,5.33,Pedestrian
41,9,-63.92,-60.58,5.33,Pedestrian
41,10,50.02,-103.72,5.08,Pedestrian
41,11,105.77,97.96,4.55,Pedestrian
41,12,50.64,85.37,5.33,Pedestrian
41,13,15.65,125.39,3.13,Pedestrian
41,14,-53.31,-50.66,5.33,Pedestrian
41,15,-134.61,50.74,5.33,Pedestrian
41,16,105.43,43.64,5.33,Pedestrian
41,17,50.76,87.25,5.33,Pedestrian
41,18,-81.11,-140.78,5.33,Pedestrian
42,0,-138.27,8.01,0.07,Vehicle
42,1,100.35,28.35,0.00,Vehicle
42,2,-4.59,-115.34,0.26,Vehicle
42,3,11.76,-138.39,0.68,Vehicle
42,4,-97.48,-45.76,0.61,Vehicle
42,5,-7.94,-98.23,0.06,Vehicle
42,6,4.93,-133.82,0.46,Vehicle
42,7,-145.32,-2.39,0.01,Vehicle
42,8,-47.37,-105.36,0.00,Pedestrian
42,9,-63.92,-60.58,0.00,Pedestrian
42,10,50.02,-103.68,2.29,Pedestrian
42,11,105.70,97.96,3.79,Pedestrian
42,12,50.64,85.37,0.00,Pedestrian
42,13,15.53,125.39,5.90,Pedestrian
42,14,-53.31,-50.66,0.00,Pedestrian
42,15,-134.61,50.74,0.00,Pedestrian
42,16,105.43,43.64,0.00,Pedestrian
42,17,50.76,87.25,0.00,Pedestrian
42,18,-81.11,-140.78,0.00,Pedestrian
43,0,-138.27,8.01,0.03,Vehicle
43,1,100.35,28.35,0.00,Vehicle
43,2,-4.59,-115.34,0.10,Vehicle
43,3,11.76,-138.39,0.30,Vehicle
43,4,-97.49,-45.76,0.52,Vehicle
43,5,-7.94,-98.23,0.09,Vehicle
43,6,4.92,-133.83,0.52,Vehicle
43,7,-145.32,-2.39,0.00,Vehicle
43,8,-47.37,-105.36,0.00,Pedestrian
43,9,-63.92,-60.58,0.00,Pedestrian
43,10,50.02,-103.67,0.46,Pedestrian
43,11,105.68,97.96,0.76,Pedestrian
43,12,50.64,85.37,0.00,Pedestrian
43,13,15.51,125.39,1.18,Pedestrian
43,14,-53.31,-50.66,0.00,Pedestrian
43,15,-134.61,50.74,0.00,Pedestrian
43,16,105.43,43.64,0.00,Pedestrian
43,17,50.76,87.25,0.00,Pedestrian
43,18,-81.11,-140.78,0.00,Pedestrian
44,0,-138.87,8.01,30.27,Vehicle
44,1,100.37,27.74,30.23,Vehicle
44,2,-4.58,-115.10,12.12,Vehicle
44,3,11.77,-138.87,24.22,Vehicle
44,4,-97.49,-45.76,0.21,Vehicle
44,5,-7.95,-98.84,30.32,Vehicle
44,6,4.75,-133.66,12.01,Vehicle
44,7,-145.31,-2.91,26.02,Vehicle
44,8,-47.19,-105.36,9.09,Pedestrian
44,9,-64.10,-60.58,9.09,Pedestrian
44,10,50.19,-103.74,9.05,Pedestrian
44,11,105.80,98.09,8.99,Pedestrian
44,12,50.64,85.55,9.09,Pedestrian
44,13,15.68,125.42,8.86,Pedestrian
44,14,-53.13,-50.66,9.09,Pedestrian
44,15,-134.80,50.74,9.09,Pedestrian
44,16,105.43,43.83,9.09,Pedestrian
44,17,50.76,87.43,9.09,Pedestrian
44,18,-81.29,-140.78,9.09,Pedestrian
45,0,-138.87,8.01,0.06,Vehicle
45,1,100.37,27.74,0.00,Vehicle
45,2,-4.58,-115.11,0.36,Vehicle
45,3,11.76,-138.86,0.83,Vehicle
45,4,-97.50,-45.76,0.57,Vehicle
45,5,-7.95,-98.84,0.03,Vehicle
45,6,4.75,-133.67,0.49,Vehicle
45,7,-145.31,-2.91,0.00,Vehicle
45,8,-47.19,-105.36,0.00,Pedestrian
45,9,-64.10,-60.58,0.00,Pedestrian
45,10,50.20,-103.69,2.38,Pedestrian
45,11,105.70,98.09,4.68,Pedestrian
45,12,50.64,85.55,0.00,Pedestrian
45,13,15.54,125.42,7.25,Pedestrian
45,14,-53.13,-50.66,0.00,Pedestrian
45,15,-134.80,50.74,0.00,Pedestrian
45,16,105.43,43.83,0.00,Pedestrian
45,17,50.76,87.43,0.00,Pedestrian
45,18,-81.29,-140.78,0.00,Pedestrian
46,0,-138.87,8.01,0.04,Vehicle
46,1,100.37,27.74,0.00,Vehicle
46,2,-4.58,-115.11,0.09,Vehicle
46,3,11.75,-138.86,0.27,Vehicle
46,4,-97.51,-45.76,0.39,Vehicle
46,5,-7.95,-98.84,0.01,Vehicle
46,6,4.75,-133.68,0.29,Vehicle
46,7,-145.31,-2.91,0.00,Vehicle
46,8,-47.19,-105.36,0.00,Pedestrian
46,9,-64.10,-60.58,0.00,Pedestrian
46,10,50.20,-103.68,0.48,Pedestrian
46,11,105.68,98.09,0.94,Pedestrian
46,12,50.64,85.55,0.00,Pedestrian
46,13,15.51,125.42,1.45,Pedestrian
46,14,-53.13,-50.66,0.00,Pedestrian
46,15,-134.80,50.74,0.00,Pedestrian
46,16,105.43,43.83,0.00,Pedestrian
46,17,50.76,87.43,0.00,Pedestrian
46,18,-81.29,-140.78,0.00,Pedestrian
47,0,-138.87,8.01,0.01,Vehicle
47,1,100.37,27.74,0.00,Vehicle
47,2,-4.58,-115.11,0.02,Vehicle
47,3,11.75,-138.86,0.13,Vehicle
47,4,-97.51,-45.76,0.16,Vehicle
47,5,-7.95,-98.84,0.00,Vehicle
47,6,4.75,-133.68,0.21,Vehicle
47,7,-145.31,-2.91,0.00,Vehicle
47,8,-47.19,-105.36,0.00,Pedestrian
47,9,-64.10,-60.58,0.00,Pedestrian
47,10,50.20,-103.68,0.10,Pedestrian
47,11,105.68,98.09,0.19,Pedestrian
47,12,50.64,85.55,0.00,Pedestrian
47,13,15.50,125.42,0.29,Pedestrian
47,14,-53.13,-50.66,0.00,Pedestrian
47,15,-134.80,50.74,0.00,Pedestrian
47,16,105.43,43.83,0.00,Pedestrian
47,17,50.76,87.43,0.00,Pedestrian
47,18,-81.29,-140.78,0.00,Pedestrian
48,0,-139.54,8.01,33.39,Vehicle
48,1,100.40,27.08,33.34,Vehicle
48,2,-4.57,-114.84,13.34,Vehicle
48,3,11.77,-139.41,27.41,Vehicle
48,4,-97.51,-45.76,0.02,Vehicle
48,5,-7.97,-99.50,33.40,Vehicle
48,6,4.57,-133.48,13.26,Vehicle
48,7,-145.31,-3.49,29.17,Vehicle
48,8,-46.99,-105.36,10.02,Pedestrian
48,9,-64.30,-60.58,10.02,Pedestrian
48,10,50.38,-103.76,10.02,Pedestrian
48,11,105.81,98.25,10.00,Pedestrian
48,12,50.64,85.75,10.02,Pedestrian
48,13,15.70,125.44,9.97,Pedestrian
48,14,-52.93,-50.66,10.02,Pedestrian
48,15,-135.00,50.74,10.02,Pedestrian
48,16,105.51,44.01,10.02,Pedestrian
48,17,50.76,87.63,10.02,Pedestrian
48,18,-81.49,-140.78,10.02,Pedestrian
49,0,-139.54,8.01,0.07,Vehicle
49,1,100.40,27.08,0.00,Vehicle
49,2,-4.58,-114.84,0.33,Vehicle
49,3,11.76,-139.40,0.83,Vehicle
49,4,-97.52,-45.76,0.47,Vehicle
49,5,-7.97,-99.50,0.04,Vehicle
49,6,4.57,-133.49,0.13,Vehicle
49,7,-145.31,-3.49,0.00,Vehicle
49,8,-46.99,-105.36,0.00,Pedestrian
49,9,-64.30,-60.58,0.00,Pedestrian
49,10,50.38,-103.76,0.00,Pedestrian
49,11,105.71,98.25,5.14,Pedestrian
49,12,50.64,85.75,0.00,Pedestrian
49,13,15.54,125.44,7.97,Pedestrian
49,14,-52.93,-50.66,0.00,Pedestrian
49,15,-135.00,50.74,0.00,Pedestrian
49,16,105.51,44.01,0.00,Pedestrian
49,17,50.76,87.63,0.00,Pedestrian
49,18,-81.49,-140.78,0.00,Pedestrian
50,0,-139.54,8.01,0.04,Vehicle
50,1,100.40,27.08,0.00,Vehicle
50,2,-4.58,-114.84,0.08,Vehicle
50,3,11.75,-139.40,0.33,Vehicle
50,4,-97.53,-45.76,0.26,Vehicle
50,5,-7.97,-99.51,0.02,Vehicle
50,6,4.57,-133.49,0.07,Vehicle
50,7,-145.31,-3.49,0.00,Vehicle
50,8,-46.99,-105.36,0.00,Pedestrian
50,9,-64.30,-60.58,0.00,Pedestrian
50,10,50.38,-103.76,0.00,Pedestrian
50,11,105.68,98.25,1.03,Pedestrian
50,12,50.64,85.75,0.00,Pedestrian
50,13,15.51,125.44,1.59,Pedestrian
50,14,-52.93,-50.66,0.00,Pedestrian
50,15,-135.00,50.74,0.00,Pedestrian
50,16,105.51,44.01,0.00,Pedestrian
50,17,50.76,87.63,0.00,Pedestrian
50,18,-81.49,-140.78,0.00,Pedestrian
51,0,-140.20,8.01,32.96,Vehicle
51,1,100.42,26.42,32.93,Vehicle
51,2,-4.56,-114.58,13.20,Vehicle
51,3,11.77,-139.95,27.61,Vehicle
51,4,-97.53,-45.76,0.26,Vehicle
51,5,-7.98,-100.16,32.98,Vehicle
51,6,4.39,-133.29,13.18,Vehicle
51,7,-145.31,-4.07,29.21,Vehicle
51,8,-46.79,-105.36,9.90,Pedestrian
51,9,-64.50,-60.58,9.90,Pedestrian
51,10,50.57,-103.84,9.90,Pedestrian
51,11,105.81,98.40,9.77,Pedestrian
51,12,50.64,85.95,9.90,Pedestrian
51,13,15.70,125.47,9.58,Pedestrian
51,14,-52.73,-50.66,9.90,Pedestrian
51,15,-135.19,50.74,9.90,Pedestrian
51,16,105.51,44.21,9.90,Pedestrian
51,17,50.76,87.83,9.90,Pedestrian
51,18,-81.69,-140.78,9.90,Pedestrian
52,0,-140.20,8.01,0.07,Vehicle
52,1,100.42,26.42,0.00,Vehicle
52,2,-4.57,-114.58,0.35,Vehicle
52,3,11.76,-139.94,0.88,Vehicle
52,4,-97.55,-45.76,0.67,Vehicle
52,5,-7.98,-100.16,0.07,Vehicle
52,6,4.39,-133.29,0.08,Vehicle
52,7,-145.31,-4.07,0.00,Vehicle
52,8,-46.79,-105.36,0.00,Pedestrian
52,9,-64.50,-60.58,0.00,Pedestrian
52,10,50.57,-103.84,0.00,Pedestrian
52,11,105.71,98.40,5.13,Pedestrian
52,12,50.64,85.95,0.00,Pedestrian
52,13,15.54,125.47,7.90,Pedestrian
52,14,-52.73,-50.66,0.00,Pedestrian
52,15,-135.19,50.74,0.00,Pedestrian
52,16,105.51,44.21,0.00,Pedestrian
52,17,50.76,87.83,0.00,Pedestrian
52,18,-81.69,-140.78,0.00,Pedestrian
53,0,-140.20,8.01,0.04,Vehicle
53,1,100.42,26.42,0.00,Vehicle
53,2,-4.57,-114.58,0.09,Vehicle
53,3,11.75,-139.94,0.30,Vehicle
53,4,-97.56,-45.76,0.47,Vehicle
53,5,-7.98,-100.16,0.02,Vehicle
53,6,4.40,-133.29,0.11,Vehicle
53,7,-145.31,-4.07,0.00,Vehicle
53,8,-46.79,-105.36,0.00,Pedestrian
53,9,-64.50,-60.58,0.00,Pedestrian
53,10,50.57,-103.84,0.00,Pedestrian
53,11,105.68,98.40,1.03,Pedestrian
53,12,50.64,85.95,0.00,Pedestrian
53,13,15.51,125.47,1.58,Pedestrian
53,14,-52.73,-50.66,0.00,Pedestrian
53,15,-135.19,50.74,0.00,Pedestrian
53,16,105.51,44.21,0.00,Pedestrian
53,17,50.76,87.83,0.00,Pedestrian
53,18,-81.69,-140.78,0.00,Pedestrian
54,0,-140.88,8.01,33.82,Vehicle
54,1,100.45,25.74,33.79,Vehicle
54,2,-4.56,-114.31,13.54,Vehicle
54,3,11.78,-140.52,28.89,Vehicle
54,4,-97.56,-45.76,0.22,Vehicle
54,5,-8.01,-100.61,22.38,Vehicle
54,6,4.22,-133.09,13.62,Vehicle
54,7,-145.30,-4.68,30.36,Vehicle
54,8,-46.59,-105.36,10.15,Pedestrian
54,9,-64.70,-60.58,10.15,Pedestrian
54,10,50.75,-103.91,10.15,Pedestrian
54,11,105.81,98.56,10.02,Pedestrian
54,12,50.64,86.15,10.15,Pedestrian
54,13,15.70,125.50,9.84,Pedestrian
54,14,-52.53,-50.66,10.15,Pedestrian
54,15,-135.40,50.74,10.15,Pedestrian
54,16,105.58,44.40,10.15,Pedestrian
54,17,50.76,88.03,10.15,Pedestrian
54,18,-81.89,-140.78,10.15,Pedestrian
55,0,-140.88,8.01,0.07,Vehicle
55,1,100.45,25.74,0.00,Vehicle
55,2,-4.56,-114.32,0.33,Vehicle
55,3,11.76,-140.51,0.94,Vehicle
55,4,-97.57,-45.76,0.66,Vehicle
55,5,-8.01,-100.61,0.01,Vehicle
55,6,4.28,-133.10,3.19,Vehicle
55,7,-145.30,-4.68,0.00,Vehicle
55,8,-46.59,-105.36,0.00,Pedestrian
55,9,-64.70,-60.58,0.00,Pedestrian
55,10,50.75,-103.91,0.00,Pedestrian
55,11,105.71,98.56,5.26,Pedestrian
55,12,50.64,86.15,0.00,Pedestrian
55,13,15.54,125.50,8.12,Pedestrian
55,14,-52.53,-50.66,0.00,Pedestrian
55,15,-135.40,50.74,0.00,Pedestrian
55,16,105.58,44.40,0.00,Pedestrian
55,17,50.76,88.03,0.00,Pedestrian
55,18,-81.89,-140.78,0.00,Pedestrian
56,0,-140.88,8.01,0.04,Vehicle
56,1,100.45,25.74,0.00,Vehicle
56,2,-4.56,-114.32,0.08,Vehicle
56,3,11.75,-140.51,0.35,Vehicle
56,4,-97.58,-45.76,0.43,Vehicle
56,5,-8.01,-100.61,0.00,Vehicle
56,6,4.30,-133.10,1.30,Vehicle
56,7,-145.30,-4.68,0.00,Vehicle
56,8,-46.59,-105.36,0.00,Pedestrian
56,9,-64.70,-60.58,0.00,Pedestrian
56,10,50.75,-103.91,0.00,Pedestrian
56,11,105.68,98.56,1.05,Pedestrian
56,12,50.64,86.15,0.00,Pedestrian
56,13,15.51,125.50,1.62,Pedestrian
56,14,-52.53,-50.66,0.00,Pedestrian
56,15,-135.40,50.74,0.00,Pedestrian
56,16,105.58,44.40,0.00,Pedestrian
56,17,50.76,88.03,0.00,Pedestrian
56,18,-81.89,-140.78,0.00,Pedestrian
57,0,-140.88,8.01,0.01,Vehicle
57,1,100.45,25.74,0.00,Vehicle
57,2,-4.56,-114.32,0.02,Vehicle
57,3,11.75,-140.51,0.19,Vehicle
57,4,-97.59,-45.76,0.20,Vehicle
57,5,-8.01,-100.61,0.00,Vehicle
57,6,4.33,-133.10,1.30,Vehicle
57,7,-145.30,-4.68,0.00,Vehicle
57,8,-46.59,-105.36,0.00,Pedestrian
57,9,-64.70,-60.58,0.00,Pedestrian
57,10,50.75,-103.91,0.00,Pedestrian
57,11,105.68,98.56,0.21,Pedestrian
57,12,50.64,86.15,0.00,Pedestrian
57,13,15.50,125.50,0.32,Pedestrian
57,14,-52.53,-50.66,0.00,Pedestrian
57,15,-135.40,50.74,0.00,Pedestrian
57,16,105.58,44.40,0.00,Pedestrian
57,17,50.76,88.03,0.00,Pedestrian
57,18,-81.89,-140.78,0.00,Pedestrian
58,0,-140.88,8.01,0.00,Vehicle
58,1,100.45,25.74,0.00,Vehicle
58,2,-4.57,-114.32,0.03,Vehicle
58,3,11.75,-140.51,0.09,Vehicle
58,4,-97.59,-45.76,0.04,Vehicle
58,5,-8.01,-100.61,0.00,Vehicle
58,6,4.36,-133.10,1.30,Vehicle
58,7,-145.30,-4.68,0.00,Vehicle
58,8,-46.59,-105.36,0.00,Pedestrian
58,9,-64.70,-60.58,0.00,Pedestrian
58,10,50.75,-103.91,0.00,Pedestrian
58,11,105.68,98.56,0.04,Pedestrian
58,12,50.64,86.15,0.00,Pedestrian
58,13,15.50,125.50,0.06,Pedestrian
58,14,-52.53,-50.66,0.00,Pedestrian
58,15,-135.40,50.74,0.00,Pedestrian
58,16,105.58,44.40,0.00,Pedestrian
58,17,50.76,88.03,0.00,Pedestrian
58,18,-81.89,-140.78,0.00,Pedestrian
59,0,-140.88,8.01,0.00,Vehicle
59,1,100.45,25.74,0.00,Vehicle
59,2,-4.57,-114.32,0.00,Vehicle
59,3,11.75,-140.51,0.03,Vehicle
59,4,-97.59,-45.76,0.01,Vehicle
59,5,-8.01,-100.61,0.00,Vehicle
59,6,4.38,-133.10,1.26,Vehicle
59,7,-145.30,-4.68,0.00,Vehicle
59,8,-46.59,-105.36,0.00,Pedestrian
59,9,-64.70,-60.58,0.00,Pedestrian
59,10,50.75,-103.91,0.00,Pedestrian
59,11,105.68,98.56,0.01,Pedestrian
59,12,50.64,86.15,0.00,Pedestrian
59,13,15.50,125.50,0.01,Pedestrian
59,14,-52.53,-50.66,0.00,Pedestrian
59,15,-135.40,50.74,0.00,Pedestrian
59,16,105.58,44.40,0.00,Pedestrian
59,17,50.76,88.03,0.00,Pedestrian
59,18,-81.89,-140.78,0.00,Pedestrian
60,0,-141.88,8.01,50.00,Vehicle
60,1,100.49,24.74,50.00,Vehicle
60,2,-4.54,-113.90,20.87,Vehicle
60,3,11.80,-141.43,45.72,Vehicle
60,4,-97.59,-45.76,0.01,Vehicle
60,5,-8.07,-100.94,16.50,Vehicle
60,6,4.13,-132.79,20.18,Vehicle
60,7,-145.30,-5.63,47.63,Vehicle
60,8,-46.28,-105.36,15.65,Pedestrian
60,9,-65.01,-60.58,15.65,Pedestrian
60,10,51.04,-104.04,15.65,Pedestrian
60,11,105.88,98.80,15.65,Pedestrian
60,12,50.65,86.46,15.65,Pedestrian
60,13,15.81,125.54,15.64,Pedestrian
60,14,-52.21,-50.66,15.65,Pedestrian
60,15,-135.71,50.75,15.65,Pedestrian
60,16,105.58,44.71,15.65,Pedestrian
60,17,50.76,88.34,15.65,Pedestrian
60,18,-82.20,-140.78,15.65,Pedestrian
61,0,-141.88,8.01,0.09,Vehicle
61,1,100.49,24.74,0.00,Vehicle
61,2,-4.55,-113.90,0.43,Vehicle
61,3,11.78,-141.43,0.96,Vehicle
61,4,-97.60,-45.76,0.72,Vehicle
61,5,-8.07,-100.94,0.01,Vehicle
61,6,4.24,-132.81,5.73,Vehicle
61,7,-145.30,-5.63,0.00,Vehicle
61,8,-46.28,-105.36,0.00,Pedestrian
61,9,-65.01,-60.58,0.00,Pedestrian
61,10,51.04,-104.04,0.00,Pedestrian
61,11,105.72,98.80,8.07,Pedestrian
61,12,50.65,86.46,0.00,Pedestrian
61,13,15.61,125.54,10.00,Pedestrian
61,14,-52.21,-50.66,0.00,Pedestrian
61,15,-135.71,50.75,0.00,Pedestrian
61,16,105.58,44.71,0.00,Pedestrian
61,17,50.76,88.34,0.00,Pedestrian
61,18,-82.20,-140.78,0.00,Pedestrian
62,0,-141.88,8.01,0.07,Vehicle
62,1,100.49,24.74,0.00,Vehicle
62,2,-4.55,-113.90,0.16,Vehicle
62,3,11.77,-141.43,0.44,Vehicle
62,4,-97.61,-45.76,0.30,Vehicle
62,5,-8.07,-100.94,0.01,Vehicle
62,6,4.29,-132.81,2.60,Vehicle
62,7,-145.30,-5.63,0.00,Vehicle
62,8,-46.28,-105.36,0.00,Pedestrian
62,9,-65.01,-60.58,0.00,Pedestrian
62,10,51.04,-104.04,0.00,Pedestrian
62,11,105.69,98.80,1.61,Pedestrian
62,12,50.65,86.46,0.00,Pedestrian
62,13,15.52,125.54,4.40,Pedestrian
62,14,-52.21,-50.66,0.00,Pedestrian
62,15,-135.71,50.75,0.00,Pedestrian
62,16,105.58,44.71,0.00,Pedestrian
62,17,50.76,88.34,0.00,Pedestrian
62,18,-82.20,-140.78,0.00,Pedestrian
