t,p_t_x,p_t_y,h_t,v_t,e_t,|A_t|,|M_t|,o_s_t,Pi,D_t
388,1.94,-105.35,5.26,2.00,0.9862,19,0,1.00,None,1
389,1.94,-105.35,5.26,2.00,0.9862,19,0,1.00,None,1
390,1.88,-105.22,5.26,2.00,0.9862,19,0,1.00,None,1
391,1.86,-105.16,5.26,2.00,0.9862,19,0,1.00,None,1
392,1.86,-105.16,5.26,2.00,0.9862,19,0,1.00,None,1
393,1.86,-105.16,5.26,2.00,0.9862,19,0,1.00,None,1
394,1.86,-105.16,5.26,2.00,0.9862,19,0,1.00,None,1
395,1.86,-105.16,5.26,2.00,0.9862,19,0,1.00,None,1
396,1.86,-105.16,5.26,2.00,0.9862,19,0,1.00,None,1
397,1.78,-104.96,5.26,2.00,0.9861,19,0,1.00,None,1
398,1.78,-104.96,5.26,2.00,0.9861,19,0,1.00,None,1
399,1.78,-104.96,5.26,2.00,0.9861,19,0,1.00,None,1
400,1.73,-104.84,5.26,2.00,0.9861,19,0,1.00,None,1
401,1.73,-104.84,5.26,2.00,0.9861,19,0,1.00,None,1
402,1.70,-104.77,5.26,2.00,0.9860,19,0,1.00,None,1
403,1.70,-104.77,5.26,2.00,0.9860,19,0,1.00,None,1
404,1.70,-104.77,5.26,2.00,0.9860,19,0,1.00,None,1
405,1.70,-104.77,5.26,2.00,0.9860,19,0,1.00,None,1
406,1.70,-104.77,5.26,2.00,0.9860,19,0,1.00,None,1
407,1.62,-104.57,5.26,2.00,0.9860,19,0,1.00,None,1
408,1.62,-104.57,5.26,2.00,0.9860,19,0,1.00,None,1
409,1.62,-104.57,5.26,2.00,0.9860,19,0,1.00,None,1
410,1.62,-104.57,5.26,2.00,0.9860,19,0,1.00,None,1
411,1.57,-104.44,5.26,2.00,0.9859,19,0,1.00,None,1
412,1.57,-104.44,5.26,2.00,0.9859,19,0,1.00,None,1
413,1.57,-104.44,5.26,2.00,0.9859,19,0,1.00,None,1
414,1.52,-104.31,5.26,2.00,0.9859,19,0,1.00,None,1
415,1.52,-104.31,5.26,2.00,0.9859,19,0,1.00,None,1
416,1.52,-104.31,5.26,2.00,0.9859,19,0,1.00,None,1
417,1.52,-104.31,5.26,2.00,0.9859,19,0,1.00,None,1
418,1.46,-104.18,5.26,2.00,0.9859,19,0,1.00,None,1
419,1.46,-104.18,5.26,2.00,0.9859,19,0,1.00,None,1
420,1.46,-104.18,5.26,2.00,0.9859,19,0,1.00,None,1
421,1.41,-104.05,5.26,2.00,0.9858,19,0,1.00,None,1
422,1.41,-104.05,5.26,2.00,0.9858,19,0,1.00,None,1
423,1.41,-104.05,5.26,2.00,0.9858,19,0,1.00,None,1
424,1.36,-103.93,5.26,2.00,0.9858,19,0,1.00,None,1
425,1.36,-103.93,5.26,2.00,0.9858,19,0,1.00,None,1
426,1.36,-103.93,5.26,2.00,0.9858,19,0,1.00,None,1
427,1.36,-103.93,5.26,2.00,0.9858,19,0,1.00,None,1
428,1.31,-103.80,5.27,2.00,0.9858,19,0,1.00,None,1
429,1.31,-103.80,5.27,2.00,0.9858,19,0,1.00,None,1
430,1.31,-103.80,5.27,2.00,0.9858,19,0,1.00,None,1
431,1.26,-103.67,5.27,2.00,0.9857,19,0,1.00,None,1
432,1.26,-103.67,5.27,2.00,0.9857,19,0,1.00,None,1
433,1.26,-103.67,5.27,2.00,0.9857,19,0,1.00,None,1
434,1.26,-103.67,5.27,2.00,0.9857,19,0,1.00,None,1
435,1.21,-103.55,5.27,2.00,0.9857,19,0,1.00,None,1
436,1.18,-103.49,5.27,2.00,0.9857,19,0,1.00,None,1
437,1.18,-103.49,5.27,2.00,0.9857,19,0,1.00,None,1
438,1.18,-103.49,5.27,2.00,0.9857,19,0,1.00,None,1
439,1.18,-103.49,5.27,2.00,0.9857,19,0,1.00,None,1
440,1.18,-103.49,5.27,2.00,0.9857,19,0,1.00,None,1
441,1.18,-103.49,5.27,2.00,0.9857,19,0,1.00,None,1
442,1.10,-103.29,5.28,2.00,0.9856,19,0,1.00,None,1
443,1.10,-103.29,5.28,2.00,0.9856,19,0,1.00,None,1
444,1.10,-103.29,5.28,2.00,0.9856,19,0,1.00,None,1
445,1.05,-103.16,5.28,2.00,0.9856,19,0,1.00,None,1
446,1.05,-103.16,5.28,2.00,0.9856,19,0,1.00,None,1
447,1.03,-103.10,5.28,2.00,0.9855,19,0,1.00,None,1
448,1.03,-103.10,5.28,2.00,0.9855,19,0,1.00,None,1
449,1.03,-103.10,5.28,2.00,0.9855,19,0,1.00,None,1
450,1.03,-103.10,5.28,2.00,0.9855,19,0,1.00,None,1
451,1.03,-103.10,5.28,2.00,0.9855,19,0,1.00,None,1
452,0.95,-102.90,5.28,2.00,0.9855,19,0,1.00,None,1
453,0.95,-102.90,5.28,2.00,0.9855,19,0,1.00,None,1
454,0.95,-102.90,5.28,2.00,0.9855,19,0,1.00,None,1
455,0.95,-102.90,5.28,2.00,0.9855,19,0,1.00,None,1
456,0.89,-102.77,5.28,2.00,0.9854,19,0,1.00,None,1
457,0.89,-102.77,5.28,2.00,0.9854,19,0,1.00,None,1
458,0.89,-102.77,5.28,2.00,0.9854,19,0,1.00,None,1
459,0.84,-102.64,5.28,2.00,0.9854,19,0,1.00,None,1
460,0.84,-102.64,5.28,2.00,0.9854,19,0,1.00,None,1
461,0.84,-102.64,5.28,2.00,0.9854,19,0,1.00,None,1
462,0.79,-102.52,5.28,2.00,0.9854,19,0,1.00,None,1
463,0.79,-102.52,5.28,2.00,0.9854,19,0,1.00,None,1
464,0.77,-102.47,5.28,2.00,0.9854,19,0,1.00,None,1
465,0.77,-102.47,5.28,2.00,0.9854,19,0,1.00,None,1
466,0.77,-102.47,5.28,2.00,0.9854,19,0,1.00,None,1
467,0.77,-102.47,5.28,2.00,0.9854,19,0,1.00,None,1
468,0.77,-102.47,5.28,2.00,0.9854,19,0,1.00,None,1
469,0.69,-102.27,5.28,2.00,0.9853,19,0,1.00,None,1
470,0.69,-102.27,5.28,2.00,0.9853,19,0,1.00,None,1
471,0.69,-102.27,5.28,2.00,0.9853,19,0,1.00,None,1
472,0.69,-102.27,5.28,2.00,0.9853,19,0,1.00,None,1
473,0.64,-102.14,5.28,2.00,0.9853,19,0,1.00,None,1
474,0.64,-102.14,5.28,2.00,0.9853,19,0,1.00,None,1
475,0.64,-102.14,5.28,2.00,0.9853,19,0,1.00,None,1
476,0.59,-102.01,5.28,2.00,0.9852,19,0,1.00,None,1
477,0.59,-102.01,5.28,2.00,0.9852,19,0,1.00,None,1
478,0.59,-102.01,5.28,2.00,0.9852,19,0,1.00,None,1
479,0.54,-101.89,5.28,2.00,0.9852,19,0,1.00,None,1
480,0.54,-101.89,5.28,2.00,0.9852,19,0,1.00,None,1
481,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
482,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
483,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
484,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
485,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
486,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
487,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
488,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
489,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
490,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
491,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
492,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
493,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
494,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
495,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
496,0.51,-101.83,5.28,2.00,0.9852,19,0,1.00,None,1
497,0.27,-101.23,5.28,2.00,0.9850,19,0,1.00,None,1
498,0.27,-101.23,5.28,2.00,0.9850,19,0,1.00,None,1
499,0.27,-101.23,5.28,2.00,0.9850,19,0,1.00,None,1
500,0.27,-101.23,5.28,2.00,0.9850,19,0,1.00,None,1
501,0.22,-101.10,5.28,2.00,0.9849,19,0,1.00,None,1
502,0.19,-101.03,5.28,2.00,0.9849,19,0,1.00,None,1
503,0.19,-101.03,5.28,2.00,0.9849,19,0,1.00,None,1
504,0.19,-101.03,5.28,2.00,0.9849,19,0,1.00,None,1
505,0.15,-100.93,5.28,2.00,0.9849,19,0,1.00,None,1
506,0.15,-100.93,5.28,2.00,0.9849,19,0,1.00,None,1
507,0.12,-100.86,5.28,2.00,0.9849,19,0,1.00,None,1
508,0.12,-100.86,5.28,2.00,0.9849,19,0,1.00,None,1
509,0.09,-100.79,5.28,2.00,0.9849,19,0,1.00,None,1
510,0.09,-100.79,5.28,2.00,0.9849,19,0,1.00,None,1
511,0.09,-100.79,5.28,2.00,0.9849,19,0,1.00,None,1
512,0.09,-100.79,5.28,2.00,0.9849,19,0,1.00,None,1
513,0.09,-100.79,5.28,2.00,0.9849,19,0,1.00,None,1
514,0.02,-100.60,5.28,2.00,0.9848,19,0,1.00,None,1
515,0.02,-100.60,5.28,2.00,0.9848,19,0,1.00,None,1
516,0.02,-100.60,5.28,2.00,0.9848,19,0,1.00,None,1
517,-0.03,-100.48,5.28,2.00,0.9848,19,0,1.00,None,1
518,-0.03,-100.48,5.28,2.00,0.9848,19,0,1.00,None,1
519,-0.03,-100.48,5.28,2.00,0.9848,19,0,1.00,None,1
520,-0.03,-100.48,5.28,2.00,0.9848,19,0,1.00,None,1
521,-0.03,-100.48,5.28,2.00,0.9848,19,0,1.00,None,1
522,-0.11,-100.30,5.28,2.00,0.9847,19,0,1.00,None,1
523,-0.11,-100.30,5.28,2.00,0.9847,19,0,1.00,None,1
524,-0.14,-100.22,5.28,2.00,0.9847,19,0,1.00,None,1
525,-0.14,-100.22,5.28,2.00,0.9847,19,0,1.00,None,1
526,-0.14,-100.22,5.28,2.00,0.9847,19,0,1.00,None,1
527,-0.14,-100.22,5.28,2.00,0.9847,19,0,1.00,None,1
528,-0.18,-100.10,5.28,2.00,0.9846,19,0,1.00,None,1
529,-0.18,-100.10,5.28,2.00,0.9846,19,0,1.00,None,1
530,-0.18,-100.10,5.28,2.00,0.9846,19,0,1.00,None,1
531,-0.18,-100.10,5.28,2.00,0.9846,19,0,1.00,None,1
532,-0.26,-99.92,5.27,2.00,0.9846,19,0,1.00,None,1
533,-0.26,-99.92,5.27,2.00,0.9846,19,0,1.00,None,1
534,-0.29,-99.85,5.27,2.00,0.9846,19,0,1.00,None,1
535,-0.29,-99.85,5.27,2.00,0.9846,19,0,1.00,None,1
536,-0.29,-99.85,5.27,2.00,0.9846,19,0,1.00,None,1
537,-0.29,-99.85,5.27,2.00,0.9846,19,0,1.00,None,1
538,-0.34,-99.72,5.27,1.99,0.9845,19,0,1.00,None,1
539,-0.34,-99.72,5.27,1.99,0.9845,19,0,1.00,None,1
540,-0.34,-99.72,5.27,1.99,0.9845,19,0,1.00,None,1
541,-0.34,-99.72,5.27,1.99,0.9845,19,0,1.00,None,1
542,-0.34,-99.72,5.27,1.99,0.9845,19,0,1.00,None,1
543,-0.41,-99.53,5.27,2.00,0.9845,19,0,1.00,None,1
544,-0.41,-99.53,5.27,2.00,0.9845,19,0,1.00,None,1
545,-0.41,-99.53,5.27,2.00,0.9845,19,0,1.00,None,1
546,-0.47,-99.40,5.26,1.99,0.9844,19,0,1.00,None,1
547,-0.47,-99.40,5.26,1.99,0.9844,19,0,1.00,None,1
548,-0.50,-99.33,5.26,1.99,0.9844,19,0,1.00,None,1
549,-0.50,-99.33,5.26,1.99,0.9844,19,0,1.00,None,1
550,-0.50,-99.33,5.26,1.99,0.9844,19,0,1.00,None,1
551,-0.50,-99.33,5.26,1.99,0.9844,19,0,1.00,None,1
552,-0.50,-99.33,5.26,1.99,0.9844,19,0,1.00,None,1
553,-0.57,-99.16,5.26,1.99,0.9844,19,0,1.00,None,1
554,-0.57,-99.16,5.26,1.99,0.9844,19,0,1.00,None,1
555,-0.60,-99.08,5.26,1.99,0.9843,19,0,1.00,None,1
556,-0.60,-99.08,5.26,1.99,0.9843,19,0,1.00,None,1
557,-0.60,-99.08,5.26,1.99,0.9843,19,0,1.00,None,1
558,-0.60,-99.08,5.26,1.99,0.9843,19,0,1.00,None,1
559,-0.65,-98.95,5.26,2.00,0.9843,19,0,1.00,None,1
560,-0.65,-98.95,5.26,2.00,0.9843,19,0,1.00,None,1
561,-0.65,-98.95,5.26,2.00,0.9843,19,0,1.00,None,1
562,-0.70,-98.83,5.25,1.99,0.9843,19,0,1.00,None,1
563,-0.70,-98.83,5.25,1.99,0.9843,19,0,1.00,None,1
564,-0.73,-98.76,5.25,1.99,0.9842,19,0,1.00,None,1
565,-0.73,-98.76,5.25,1.99,0.9842,19,0,1.00,None,1
566,-0.73,-98.76,5.25,1.99,0.9842,19,0,1.00,None,1
567,-0.73,-98.76,5.25,1.99,0.9842,19,0,1.00,None,1
568,-0.73,-98.76,5.25,1.99,0.9842,19,0,1.00,None,1
569,-0.81,-98.56,5.25,1.99,0.9842,19,0,1.00,None,1
570,-0.81,-98.56,5.25,1.99,0.9842,19,0,1.00,None,1
571,-0.81,-98.56,5.25,1.99,0.9842,19,0,1.00,None,1
572,-0.81,-98.56,5.25,1.99,0.9842,19,0,1.00,None,1
573,-0.81,-98.56,5.25,1.99,0.9842,19,0,1.00,None,1
574,-0.88,-98.38,5.24,1.99,0.9841,19,0,1.00,None,1
575,-0.88,-98.38,5.24,1.99,0.9841,19,0,1.00,None,1
576,-0.88,-98.38,5.24,1.99,0.9841,19,0,1.00,None,1
577,-0.88,-98.38,5.24,1.99,0.9841,19,0,1.00,None,1
578,-0.94,-98.24,5.24,1.99,0.9841,19,0,1.00,None,1
579,-0.94,-98.24,5.24,1.99,0.9841,19,0,1.00,None,1
580,-0.94,-98.24,5.24,1.99,0.9841,19,0,1.00,None,1
581,-0.99,-98.12,5.24,1.99,0.9841,19,0,1.00,None,1
582,-0.99,-98.12,5.24,1.99,0.9841,19,0,1.00,None,1
583,-0.99,-98.12,5.24,1.99,0.9841,19,0,1.00,None,1
584,-0.99,-98.12,5.24,1.99,0.9841,19,0,1.00,None,1
585,-1.04,-97.99,5.24,1.99,0.9840,19,0,1.00,None,1
586,-1.04,-97.99,5.24,1.99,0.9840,19,0,1.00,None,1
587,-1.04,-97.99,5.24,1.99,0.9840,19,0,1.00,None,1
588,-1.04,-97.85,5.24,2.00,0.9840,19,0,1.00,None,1
589,-1.04,-97.85,5.24,2.00,0.9840,19,0,1.00,None,1
590,-1.04,-97.85,5.24,2.00,0.9840,19,0,1.00,None,1
591,-1.04,-97.85,5.24,2.00,0.9840,19,0,1.00,None,1
592,-1.05,-97.71,5.24,2.00,0.9839,19,0,1.00,None,1
593,-1.05,-97.71,5.24,2.00,0.9839,19,0,1.00,None,1
594,-1.05,-97.71,5.24,2.00,0.9839,19,0,1.00,None,1
595,-1.06,-97.57,5.24,2.00,0.9839,19,0,1.00,None,1
596,-1.06,-97.57,5.24,2.00,0.9839,19,0,1.00,None,1
597,-1.06,-97.57,5.24,2.00,0.9839,19,0,1.00,None,1
598,-1.06,-97.57,5.24,2.00,0.9839,19,0,1.00,None,1
599,-1.07,-97.43,5.25,2.00,0.9839,19,0,1.00,None,1
600,-1.07,-97.43,5.25,2.00,0.9839,19,0,1.00,None,1
601,-1.07,-97.43,5.25,2.00,0.9839,19,0,1.00,None,1
602,-1.08,-97.29,5.25,2.00,0.9838,19,0,1.00,None,1
603,-1.08,-97.29,5.25,2.00,0.9838,19,0,1.00,None,1
604,-1.08,-97.22,5.25,2.00,0.9838,19,0,1.00,None,1
605,-1.08,-97.22,5.25,2.00,0.9838,19,0,1.00,None,1
606,-1.08,-97.22,5.25,2.00,0.9838,19,0,1.00,None,1
607,-1.08,-97.22,5.25,2.00,0.9838,19,0,1.00,None,1
608,-1.09,-97.08,5.25,2.00,0.9838,19,0,1.00,None,1
609,-1.09,-97.08,5.25,2.00,0.9838,19,0,1.00,None,1
610,-1.09,-97.08,5.25,2.00,0.9838,19,0,1.00,None,1
611,-1.09,-97.08,5.25,2.00,0.9838,19,0,1.00,None,1
612,-1.09,-97.08,5.25,2.00,0.9838,19,0,1.00,None,1
613,-1.10,-96.87,5.25,2.00,0.9837,19,0,1.00,None,1
614,-1.10,-96.87,5.25,2.00,0.9837,19,0,1.00,None,1
615,-1.10,-96.87,5.25,2.00,0.9837,19,0,1.00,None,1
616,-1.11,-96.74,5.25,2.00,0.9837,19,0,1.00,None,1
617,-1.11,-96.74,5.25,2.00,0.9837,19,0,1.00,None,1
618,-1.11,-96.74,5.25,2.00,0.9837,19,0,1.00,None,1
619,-1.11,-96.74,5.25,2.00,0.9837,19,0,1.00,None,1
620,-1.12,-96.60,5.25,2.00,0.9836,19,0,1.00,None,1
621,-1.12,-96.60,5.25,2.00,0.9836,19,0,1.00,None,1
622,-1.12,-96.60,5.25,2.00,0.9836,19,0,1.00,None,1
623,-1.13,-96.46,5.25,2.00,0.9836,19,0,1.00,None,1
624,-1.13,-96.46,5.25,2.00,0.9836,19,0,1.00,None,1
625,-1.13,-96.46,5.25,2.00,0.9836,19,0,1.00,None,1
626,-1.13,-96.46,5.25,2.00,0.9836,19,0,1.00,None,1
627,-1.14,-96.32,5.25,2.00,0.9835,19,0,1.00,None,1
628,-1.14,-96.32,5.25,2.00,0.9835,19,0,1.00,None,1
629,-1.14,-96.24,5.25,2.00,0.9835,19,0,1.00,None,1
630,-1.14,-96.24,5.25,2.00,0.9835,19,0,1.00,None,1
631,-1.15,-96.14,5.25,2.00,0.9835,19,0,1.00,None,1
632,-1.15,-96.14,5.25,2.00,0.9835,19,0,1.00,None,1
633,-1.15,-96.14,5.25,2.00,0.9835,19,0,1.00,None,1
634,-1.15,-96.14,5.25,2.00,0.9835,19,0,1.00,None,1
635,-1.15,-96.14,5.25,2.00,0.9835,19,0,1.00,None,1
636,-1.16,-95.96,5.25,2.00,0.9834,19,0,1.00,None,1
637,-1.16,-95.96,5.25,2.00,0.9834,19,0,1.00,None,1
638,-1.16,-95.96,5.25,2.00,0.9834,19,0,1.00,None,1
639,-1.16,-95.96,5.25,2.00,0.9834,19,0,1.00,None,1
640,-1.16,-95.96,5.25,2.00,0.9834,19,0,1.00,None,1
641,-1.17,-95.76,5.25,2.00,0.9834,19,0,1.00,None,1
642,-1.17,-95.76,5.25,2.00,0.9834,19,0,1.00,None,1
643,-1.17,-95.76,5.25,2.00,0.9834,19,0,1.00,None,1
644,-1.18,-95.62,5.25,2.00,0.9834,19,0,1.00,None,1
645,-1.18,-95.62,5.25,2.00,0.9834,19,0,1.00,None,1
646,-1.18,-95.62,5.25,2.00,0.9834,19,0,1.00,None,1
647,-1.18,-95.62,5.25,2.00,0.9834,19,0,1.00,None,1
648,-1.19,-95.48,5.25,2.00,0.9833,19,0,1.00,None,1
649,-1.19,-95.48,5.25,2.00,0.9833,19,0,1.00,None,1
650,-1.19,-95.48,5.25,2.00,0.9833,19,0,1.00,None,1
651,-1.20,-95.34,5.25,2.00,0.9833,19,0,1.00,None,1
652,-1.20,-95.34,5.25,2.00,0.9833,19,0,1.00,None,1
653,-1.20,-95.34,5.25,2.00,0.9833,19,0,1.00,None,1
654,-1.20,-95.34,5.25,2.00,0.9833,19,0,1.00,None,1
655,-1.20,-95.20,5.25,2.00,0.9832,19,0,1.00,None,1
656,-1.20,-95.20,5.25,2.00,0.9832,19,0,1.00,None,1
657,-1.20,-95.20,5.25,2.00,0.9832,19,0,1.00,None,1
658,-1.21,-95.06,5.25,2.00,0.9832,19,0,1.00,None,1
659,-1.21,-95.06,5.25,2.00,0.9832,19,0,1.00,None,1
660,-1.21,-95.06,5.25,2.00,0.9832,19,0,1.00,None,1
661,-1.21,-95.06,5.25,2.00,0.9832,19,0,1.00,None,1
662,-1.22,-94.92,5.25,2.00,0.9832,19,0,1.00,None,1
663,-1.22,-94.92,5.25,2.00,0.9832,19,0,1.00,None,1
664,-1.22,-94.92,5.25,2.00,0.9832,19,0,1.00,None,1
665,-1.23,-94.78,5.25,2.00,0.9831,19,0,1.00,None,1
666,-1.23,-94.78,5.25,2.00,0.9831,19,0,1.00,None,1
667,-1.23,-94.78,5.25,2.00,0.9831,19,0,1.00,None,1
668,-1.23,-94.78,5.25,2.00,0.9831,19,0,1.00,None,1
669,-1.24,-94.64,5.25,2.00,0.9831,19,0,1.00,None,1
670,-1.24,-94.64,5.25,2.00,0.9831,19,0,1.00,None,1
671,-1.24,-94.64,5.25,2.00,0.9831,19,0,1.00,None,1
672,-1.25,-94.51,5.25,2.00,0.9830,19,0,1.00,None,1
673,-1.25,-94.51,5.25,2.00,0.9830,19,0,1.00,None,1
674,-1.25,-94.51,5.25,2.00,0.9830,19,0,1.00,None,1
675,-1.25,-94.37,5.25,2.00,0.9830,19,0,1.00,None,1
676,-1.25,-94.37,5.25,2.00,0.9830,19,0,1.00,None,1
677,-1.25,-94.37,5.25,2.00,0.9830,19,0,1.00,None,1
678,-1.25,-94.37,5.25,2.00,0.9830,19,0,1.00,None,1
679,-1.26,-94.23,5.25,2.00,0.9830,19,0,1.00,None,1
680,-1.26,-94.23,5.25,2.00,0.9830,19,0,1.00,None,1
681,-1.26,-94.23,5.25,2.00,0.9830,19,0,1.00,None,1
682,-1.27,-94.09,5.25,2.00,0.9829,19,0,1.00,None,1
683,-1.27,-94.09,5.25,2.00,0.9829,19,0,1.00,None,1
684,-1.27,-94.09,5.25,2.00,0.9829,19,0,1.00,None,1
685,-1.27,-94.09,5.25,2.00,0.9829,19,0,1.00,None,1
686,-1.28,-93.95,5.25,2.00,0.9829,19,0,1.00,None,1
687,-1.28,-93.95,5.25,2.00,0.9829,19,0,1.00,None,1
688,-1.28,-93.95,5.25,2.00,0.9829,19,0,1.00,None,1
689,-1.29,-93.81,5.25,2.00,0.9828,19,0,1.00,None,1
690,-1.29,-93.81,5.25,2.00,0.9828,19,0,1.00,None,1
691,-1.29,-93.81,5.25,2.00,0.9828,19,0,1.00,None,1
692,-1.29,-93.81,5.25,2.00,0.9828,19,0,1.00,None,1
693,-1.30,-93.67,5.25,2.00,0.9828,19,0,1.00,None,1
694,-1.30,-93.67,5.25,2.00,0.9828,19,0,1.00,None,1
695,-1.30,-93.67,5.25,2.00,0.9828,19,0,1.00,None,1
696,-1.31,-93.53,5.25,2.00,0.9828,19,0,1.00,None,1
697,-1.31,-93.53,5.25,2.00,0.9828,19,0,1.00,None,1
698,-1.31,-93.46,5.25,2.00,0.9828,19,0,1.00,None,1
699,-1.31,-93.46,5.25,2.00,0.9828,19,0,1.00,None,1
700,-1.31,-93.46,5.25,2.00,0.9828,19,0,1.00,None,1
701,-1.31,-93.46,5.25,2.00,0.9828,19,0,1.00,None,1
702,-1.32,-93.32,5.25,2.00,0.9827,19,0,1.00,None,1
703,-1.32,-93.32,5.25,2.00,0.9827,19,0,1.00,None,1
704,-1.32,-93.32,5.25,2.00,0.9827,19,0,1.00,None,1
705,-1.32,-93.32,5.25,2.00,0.9827,19,0,1.00,None,1
706,-1.32,-93.32,5.25,2.00,0.9827,19,0,1.00,None,1
707,-1.33,-93.12,5.25,2.00,0.9827,19,0,1.00,None,1
708,-1.33,-93.12,5.25,2.00,0.9827,19,0,1.00,None,1
709,-1.33,-93.04,5.25,2.00,0.9826,19,0,1.00,None,1
710,-1.33,-93.04,5.25,2.00,0.9826,19,0,1.00,None,1
711,-1.34,-92.97,5.25,2.00,0.9826,19,0,1.00,None,1
712,-1.34,-92.97,5.25,2.00,0.9826,19,0,1.00,None,1
713,-1.34,-92.97,5.25,2.00,0.9826,19,0,1.00,None,1
714,-1.34,-92.97,5.25,2.00,0.9826,19,0,1.00,None,1
715,-1.34,-92.97,5.25,2.00,0.9826,19,0,1.00,None,1
716,-1.35,-92.76,5.25,2.00,0.9826,19,0,1.00,None,1
717,-1.35,-92.76,5.25,2.00,0.9826,19,0,1.00,None,1
718,-1.35,-92.76,5.25,2.00,0.9826,19,0,1.00,None,1
719,-1.35,-92.76,5.25,2.00,0.9826,19,0,1.00,None,1
720,-1.35,-92.76,5.25,2.00,0.9826,19,0,1.00,None,1
721,-1.36,-92.57,5.25,2.00,0.9825,19,0,1.00,None,1
722,-1.36,-92.57,5.25,2.00,0.9825,19,0,1.00,None,1
723,-1.36,-92.57,5.25,2.00,0.9825,19,0,1.00,None,1
724,-1.37,-92.43,5.25,2.00,0.9825,19,0,1.00,None,1
725,-1.37,-92.43,5.25,2.00,0.9825,19,0,1.00,None,1
726,-1.37,-92.43,5.25,2.00,0.9825,19,0,1.00,None,1
727,-1.38,-92.29,5.25,2.00,0.9824,19,0,1.00,None,1
728,-1.38,-92.29,5.25,2.00,0.9824,19,0,1.00,None,1
729,-1.38,-92.21,5.25,2.00,0.9824,19,0,1.00,None,1
730,-1.38,-92.21,5.25,2.00,0.9824,19,0,1.00,None,1
731,-1.38,-92.21,5.25,2.00,0.9824,19,0,1.00,None,1
732,-1.38,-92.21,5.25,2.00,0.9824,19,0,1.00,None,1
733,-1.39,-92.07,5.25,2.00,0.9824,19,0,1.00,None,1
734,-1.39,-92.07,5.25,2.00,0.9824,19,0,1.00,None,1
735,-1.39,-92.07,5.25,2.00,0.9824,19,0,1.00,None,1
736,-1.40,-91.94,5.25,2.00,0.9823,19,0,1.00,None,1
737,-1.40,-91.94,5.25,2.00,0.9823,19,0,1.00,None,1
738,-1.41,-91.86,5.25,2.00,0.9823,19,0,1.00,None,1
739,-1.41,-91.86,5.25,2.00,0.9823,19,0,1.00,None,1
740,-1.41,-91.86,5.25,2.00,0.9823,19,0,1.00,None,1
741,-1.41,-91.86,5.25,2.00,0.9823,19,0,1.00,None,1
742,-1.41,-91.86,5.25,2.00,0.9823,19,0,1.00,None,1
743,-1.42,-91.66,5.25,2.00,0.9823,19,0,1.00,None,1
744,-1.42,-91.66,5.25,2.00,0.9823,19,0,1.00,None,1
745,-1.42,-91.66,5.25,2.00,0.9823,19,0,1.00,None,1
746,-1.42,-91.66,5.25,2.00,0.9823,19,0,1.00,None,1
747,-1.43,-91.52,5.25,2.00,0.9822,19,0,1.00,None,1
748,-1.43,-91.52,5.25,2.00,0.9822,19,0,1.00,None,1
749,-1.43,-91.52,5.25,2.00,0.9822,19,0,1.00,None,1
750,-1.44,-91.38,5.25,2.00,0.9822,19,0,1.00,None,1
751,-1.44,-91.38,5.25,2.00,0.9822,19,0,1.00,None,1
752,-1.44,-91.38,5.25,2.00,0.9822,19,0,1.00,None,1
753,-1.44,-91.38,5.25,2.00,0.9822,19,0,1.00,None,1
754,-1.44,-91.25,5.25,2.00,0.9821,19,0,1.00,None,1
755,-1.44,-91.25,5.25,2.00,0.9821,19,0,1.00,None,1
756,-1.45,-91.15,5.25,2.00,0.9821,19,0,1.00,None,1
757,-1.45,-91.15,5.25,2.00,0.9821,19,0,1.00,None,1
758,-1.45,-91.15,5.25,2.00,0.9821,19,0,1.00,None,1
759,-1.45,-91.15,5.25,2.00,0.9821,19,0,1.00,None,1
760,-1.45,-91.15,5.25,2.00,0.9821,19,0,1.00,None,1
761,-1.45,-91.15,5.25,2.00,0.9821,19,0,1.00,None,1
762,-1.45,-91.15,5.25,2.00,0.9821,19,0,1.00,None,1
763,-1.47,-90.88,5.25,2.00,0.9820,19,0,1.00,None,1
764,-1.47,-90.88,5.25,2.00,0.9820,19,0,1.00,None,1
765,-1.47,-90.88,5.25,2.00,0.9820,19,0,1.00,None,1
766,-1.47,-90.76,5.25,2.00,0.9820,19,0,1.00,None,1
767,-1.47,-90.76,5.25,2.00,0.9820,19,0,1.00,None,1
